Date,US Dollar Index,PHLX Canadian Dollar,U.S. 10Y,Canada 10Y
2013-12-25,80.45,94.06,3.0,2.717
2013-12-26,80.48,93.93,2.992,2.717
2013-12-27,80.39,93.05,3.002,2.7880000000000003
2013-12-28,,,,2.7889999999999997
2013-12-29,,,3.0060000000000002,
2013-12-30,80.0,93.92,2.972,2.739
2013-12-31,80.03,94.16,3.0260000000000002,2.7739999999999996
2014-01-01,80.03,94.16,3.0260000000000002,2.7739999999999996
2014-01-02,80.63,93.73,2.991,2.742
2014-01-03,80.79,94.03,2.998,2.75
2014-01-04,,,,2.7539999999999996
2014-01-05,,,3.012,
2014-01-06,80.65,93.88,2.958,2.716
2014-01-07,80.83,92.9,2.9410000000000003,2.68
2014-01-08,81.02,92.42,2.991,2.721
2014-01-09,81.0,92.2,2.969,2.6860000000000004
2014-01-10,80.66,91.83,2.86,2.56
2014-01-12,,,2.858,
2014-01-13,80.51,92.08,2.8289999999999997,2.544
2014-01-14,80.66,91.34,2.873,2.585
2014-01-15,81.03,91.4,2.8930000000000002,2.582
2014-01-16,80.91,91.47,2.841,2.53
2014-01-17,81.22,91.25,2.821,2.508
2014-01-20,81.22,91.38,2.8289999999999997,2.494
2014-01-21,81.1,91.2,2.832,2.5069999999999997
2014-01-22,81.17,90.19,2.867,2.4930000000000003
2014-01-23,80.44,90.08,2.779,2.404
2014-01-24,80.46,90.21,2.719,2.4
2014-01-26,,,2.715,
2014-01-27,80.52,89.95,2.75,2.427
2014-01-28,80.57,89.71,2.752,2.423
2014-01-29,80.5,89.54,2.679,2.372
2014-01-30,81.08,89.59,2.697,2.374
2014-01-31,81.31,89.88,2.6439999999999997,2.3369999999999997
2014-02-02,,,2.6660000000000004,
2014-02-03,81.01,89.98,2.577,2.299
2014-02-04,81.12,90.26,2.6310000000000002,2.35
2014-02-05,81.04,90.31,2.6689999999999996,2.395
2014-02-06,80.91,90.33,2.702,2.439
2014-02-07,80.69,90.66,2.6839999999999997,2.406
2014-02-09,,,2.6839999999999997,
2014-02-10,80.64,90.46,2.6689999999999996,2.404
2014-02-11,80.64,90.83,2.7260000000000004,2.46
2014-02-12,80.68,90.9,2.763,2.487
2014-02-13,80.32,91.07,2.734,2.4619999999999997
2014-02-14,80.15,91.09,2.745,2.467
2014-02-17,80.14,91.21,2.748,
2014-02-18,80.01,91.33,2.7089999999999996,2.4419999999999997
2014-02-19,80.14,90.28,2.739,2.4459999999999997
2014-02-20,80.29,90.13,2.752,2.438
2014-02-21,80.24,90.03,2.7319999999999998,2.411
2014-02-23,,,2.737,2.522
2014-02-24,80.2,90.39,2.741,2.522
2014-02-25,80.14,90.21,2.7030000000000003,2.4859999999999998
2014-02-26,80.43,89.8,2.6660000000000004,2.445
2014-02-27,80.28,89.87,2.639,2.417
2014-02-28,79.69,90.38,2.6489999999999996,2.424
2014-03-02,,,2.608,
2014-03-03,80.08,90.27,2.603,2.4019999999999997
2014-03-04,80.17,90.16,2.701,2.4730000000000003
2014-03-05,80.11,90.65,2.708,2.476
2014-03-06,79.66,91.03,2.739,2.513
2014-03-07,79.72,90.18,2.79,2.522
2014-03-09,,,2.79,2.525
2014-03-10,79.77,90.06,2.779,2.498
2014-03-11,79.74,90.07,2.77,2.4859999999999998
2014-03-12,79.61,89.93,2.7319999999999998,2.454
2014-03-13,79.62,90.35,2.645,2.387
2014-03-14,79.45,90.05,2.656,2.395
2014-03-16,,,2.64,2.395
2014-03-17,79.39,90.45,2.694,2.4290000000000003
2014-03-18,79.41,89.78,2.674,2.406
2014-03-19,80.0,88.99,2.773,2.477
2014-03-20,80.19,88.96,2.773,2.503
2014-03-21,80.11,89.12,2.7460000000000004,2.485
2014-03-23,,,2.7569999999999997,2.491
2014-03-24,79.93,89.35,2.73,2.459
2014-03-25,79.94,89.59,2.75,2.481
2014-03-26,80.03,90.09,2.694,2.4459999999999997
2014-03-27,80.11,90.62,2.6830000000000003,2.436
2014-03-28,80.18,90.41,2.7230000000000003,2.444
2014-03-30,,,2.7239999999999998,2.447
2014-03-31,80.1,90.49,2.719,2.46
2014-04-01,80.09,90.7,2.755,2.496
2014-04-02,80.22,90.61,2.806,2.552
2014-04-03,80.47,90.61,2.801,2.549
2014-04-04,80.42,91.06,2.7260000000000004,2.4930000000000003
2014-04-06,,,2.721,2.492
2014-04-07,80.23,91.15,2.701,2.463
2014-04-08,79.75,91.55,2.6830000000000003,2.464
2014-04-09,79.48,91.9,2.693,2.4659999999999997
2014-04-10,79.38,91.45,2.647,2.443
2014-04-11,79.45,91.06,2.628,2.401
2014-04-13,,,2.603,2.401
2014-04-14,79.73,91.23,2.65,2.411
2014-04-15,79.8,91.08,2.63,2.386
2014-04-16,79.8,90.79,2.635,2.39
2014-04-17,79.83,90.83,2.721,2.445
2014-04-18,79.83,90.75,,
2014-04-20,,,2.719,
2014-04-21,79.94,90.75,2.715,2.447
2014-04-22,79.91,90.68,2.7110000000000003,2.443
2014-04-23,79.86,90.65,2.693,2.432
2014-04-24,79.8,90.73,2.682,2.421
2014-04-25,79.75,90.58,2.6660000000000004,2.4090000000000003
2014-04-27,,,2.673,2.4090000000000003
2014-04-28,79.68,90.68,2.708,2.449
2014-04-29,79.81,91.36,2.697,2.443
2014-04-30,79.47,91.25,2.6460000000000004,2.404
2014-05-01,79.53,91.25,2.613,2.372
2014-05-02,79.52,91.15,2.5860000000000003,2.352
2014-05-04,,,2.5860000000000003,2.352
2014-05-05,79.49,91.29,2.6060000000000003,2.371
2014-05-06,79.09,91.83,2.593,2.374
2014-05-07,79.2,91.75,2.59,2.381
2014-05-08,79.36,92.35,2.611,2.371
2014-05-09,79.9,91.73,2.623,2.364
2014-05-11,,,2.6319999999999997,2.364
2014-05-12,79.9,91.81,2.661,2.404
2014-05-13,80.14,91.69,2.611,2.358
2014-05-14,80.07,91.85,2.548,2.29
2014-05-15,80.0,91.91,2.496,2.255
2014-05-16,80.04,92.07,2.523,2.2640000000000002
2014-05-18,,,2.521,
2014-05-19,79.99,91.96,2.545,
2014-05-20,80.04,91.7,2.5140000000000002,2.279
2014-05-21,80.09,91.64,2.5340000000000003,2.303
2014-05-22,80.25,91.81,2.5540000000000003,2.324
2014-05-23,80.39,92.08,2.536,2.307
2014-05-25,,,2.536,2.307
2014-05-26,80.39,,2.541,2.323
2014-05-27,80.35,92.08,2.5180000000000002,2.301
2014-05-28,80.57,91.93,2.445,2.225
2014-05-29,80.49,92.27,2.47,2.267
2014-05-30,80.37,92.2,2.475,2.246
2014-06-01,,,2.4819999999999998,2.248
2014-06-02,80.64,91.75,2.5269999999999997,2.279
2014-06-03,80.55,91.66,2.5989999999999998,2.342
2014-06-04,80.66,91.4,2.6060000000000003,2.351
2014-06-05,80.37,91.54,2.5839999999999996,2.331
2014-06-06,80.41,91.47,2.597,2.319
2014-06-08,,,2.593,2.322
2014-06-09,80.65,91.69,2.608,2.32
2014-06-10,80.82,91.71,2.64,2.3480000000000003
2014-06-11,80.77,92.03,2.64,2.3480000000000003
2014-06-12,80.58,92.13,2.597,2.3169999999999997
2014-06-13,80.58,92.12,2.608,2.313
2014-06-15,,,2.602,2.313
2014-06-16,80.47,92.23,2.597,2.292
2014-06-17,80.63,92.05,2.653,2.312
2014-06-18,80.58,92.25,2.59,2.265
2014-06-19,80.32,92.42,2.6210000000000004,2.262
2014-06-20,80.37,92.95,2.608,2.296
2014-06-22,,,2.612,2.296
2014-06-23,80.27,93.21,2.6260000000000003,2.333
2014-06-24,80.33,93.07,2.577,2.2840000000000003
2014-06-25,80.22,93.28,2.5610000000000004,2.271
2014-06-26,80.22,93.53,2.532,2.24
2014-06-27,80.02,93.76,2.536,2.251
2014-06-28,,,,2.252
2014-06-29,,,2.53,2.252
2014-06-30,79.78,93.71,2.532,2.2359999999999998
2014-07-01,79.81,94.05,2.5669999999999997,2.2359999999999998
2014-07-02,79.96,93.76,2.628,2.3209999999999997
2014-07-03,80.21,94.04,2.641,2.324
2014-07-04,80.27,93.87,,2.332
2014-07-06,,,2.658,2.332
2014-07-07,80.22,93.62,2.614,2.301
2014-07-08,80.18,93.64,2.559,2.251
2014-07-09,79.99,93.86,2.556,2.246
2014-07-10,80.13,93.88,2.5380000000000003,2.239
2014-07-11,80.19,93.16,2.516,2.2159999999999997
2014-07-12,,,2.516,2.217
2014-07-13,,,2.523,2.217
2014-07-14,80.19,93.35,2.5469999999999997,2.217
2014-07-15,80.39,92.96,2.552,2.215
2014-07-16,80.56,93.05,2.53,2.194
2014-07-17,80.5,92.93,2.4419999999999997,2.133
2014-07-18,80.52,93.17,2.4819999999999998,2.166
2014-07-20,,,2.4819999999999998,2.166
2014-07-21,80.56,93.13,2.469,2.135
2014-07-22,80.78,93.13,2.4659999999999997,2.127
2014-07-23,80.82,93.22,2.469,2.131
2014-07-24,80.87,93.09,2.502,2.156
2014-07-25,81.03,92.49,2.467,2.117
2014-07-27,,,2.469,2.12
2014-07-28,81.03,92.61,2.487,2.1180000000000003
2014-07-29,81.21,92.14,2.4619999999999997,2.093
2014-07-30,81.43,91.72,2.56,2.161
2014-07-31,81.46,91.71,2.562,2.1590000000000003
2014-08-01,81.3,91.61,2.494,2.119
2014-08-02,,,2.494,2.122
2014-08-03,,,2.5,2.122
2014-08-04,81.33,91.69,2.485,
2014-08-05,81.33,91.24,2.489,2.112
2014-08-06,81.44,91.62,2.469,2.112
2014-08-07,81.52,91.52,2.4090000000000003,2.074
2014-08-08,81.45,91.14,2.4219999999999997,2.066
2014-08-10,,,2.431,2.072
2014-08-11,81.47,91.54,2.4290000000000003,2.076
2014-08-12,81.5,91.55,2.449,2.116
2014-08-13,81.6,91.62,2.42,2.076
2014-08-14,81.59,91.71,2.403,2.06
2014-08-15,81.42,91.78,2.3409999999999997,2.02
2014-08-17,,,2.3569999999999998,2.02
2014-08-18,81.58,91.85,2.394,2.066
2014-08-19,81.88,91.39,2.403,2.076
2014-08-20,82.23,91.17,2.428,2.1
2014-08-21,82.15,91.4,2.4090000000000003,2.084
2014-08-22,82.34,91.38,2.403,2.076
2014-08-24,,,2.41,2.076
2014-08-25,82.55,91.02,2.384,2.04
2014-08-26,82.65,91.3,2.398,2.045
2014-08-27,82.43,92.05,2.3609999999999998,2.008
2014-08-28,82.48,92.08,2.338,1.999
2014-08-29,82.75,91.91,2.345,1.9969999999999999
2014-08-31,,,2.345,1.9969999999999999
2014-09-01,82.75,91.99,2.359,
2014-09-02,82.99,91.51,2.423,2.093
2014-09-03,82.86,91.87,2.398,2.086
2014-09-04,83.82,91.94,2.4530000000000003,2.124
2014-09-05,83.74,91.91,2.459,2.12
2014-09-07,,,2.45,2.119
2014-09-08,84.23,91.11,2.471,2.1430000000000002
2014-09-09,84.28,91.07,2.502,2.176
2014-09-10,84.28,91.42,2.543,2.207
2014-09-11,84.3,90.61,2.55,2.199
2014-09-12,84.24,90.14,2.609,2.242
2014-09-13,,,2.609,2.242
2014-09-14,,,2.612,2.242
2014-09-15,84.26,90.48,2.591,2.237
2014-09-16,84.07,91.16,2.594,2.24
2014-09-17,84.34,90.86,2.622,2.265
2014-09-18,84.32,91.44,2.6180000000000003,2.285
2014-09-19,84.73,91.21,2.5780000000000003,2.248
2014-09-21,,,2.571,2.252
2014-09-22,84.75,90.62,2.5660000000000003,2.224
2014-09-23,84.66,90.29,2.5269999999999997,2.171
2014-09-24,85.04,90.42,2.5660000000000003,2.201
2014-09-25,85.19,90.0,2.504,2.147
2014-09-26,85.64,89.66,2.528,2.1630000000000003
2014-09-27,,,2.528,2.166
2014-09-28,,,2.526,
2014-09-29,85.59,89.59,2.479,2.124
2014-09-30,85.94,89.3,2.495,2.145
2014-10-01,85.97,89.57,2.3890000000000002,2.07
2014-10-02,85.6,89.63,2.436,2.0909999999999997
2014-10-03,86.69,88.94,2.436,2.095
2014-10-05,,,2.441,2.092
2014-10-06,85.93,89.84,2.42,2.09
2014-10-07,85.67,89.54,2.3409999999999997,2.03
2014-10-08,85.3,90.03,2.318,2.019
2014-10-09,85.52,89.41,2.327,2.0269999999999997
2014-10-10,85.91,89.27,2.286,2.01
2014-10-11,,,,2.022
2014-10-13,85.53,89.33,2.238,2.0269999999999997
2014-10-14,85.82,88.53,2.197,1.944
2014-10-15,85.15,88.9,2.129,1.92
2014-10-16,84.95,88.84,2.151,1.9280000000000002
2014-10-17,85.11,88.68,2.199,1.952
2014-10-19,,,2.22,
2014-10-20,84.95,88.61,2.193,1.9380000000000002
2014-10-21,85.3,89.1,2.227,1.966
2014-10-22,85.74,89.0,2.22,1.96
2014-10-23,85.84,89.03,2.2769999999999997,2.003
2014-10-24,85.73,89.04,2.266,2.0140000000000002
2014-10-26,,,2.285,
2014-10-27,85.5,88.91,2.259,2.017
2014-10-28,85.41,89.54,2.3,2.029
2014-10-29,85.95,89.39,2.3209999999999997,2.057
2014-10-30,86.15,89.38,2.3080000000000003,2.048
2014-10-31,86.92,88.76,2.335,2.048
2014-11-02,,,2.335,
2014-11-03,87.31,88.04,2.346,2.041
2014-11-04,86.98,87.66,2.335,2.0269999999999997
2014-11-05,87.44,87.79,2.346,2.05
2014-11-06,88.01,87.54,2.3819999999999997,2.0869999999999997
2014-11-07,87.64,88.28,2.301,2.0269999999999997
2014-11-08,,,,2.039
2014-11-09,,,2.306,2.03
2014-11-10,87.81,87.89,2.36,2.059
2014-11-11,87.53,88.21,2.371,2.073
2014-11-12,87.82,88.37,2.373,2.063
2014-11-13,87.67,87.93,2.345,2.042
2014-11-14,87.53,88.6,2.319,2.0340000000000003
2014-11-16,,,2.312,2.033
2014-11-17,87.93,88.49,2.34,2.024
2014-11-18,87.58,88.49,2.3169999999999997,1.995
2014-11-19,87.65,88.18,2.358,2.04
2014-11-20,87.59,88.45,2.338,2.0180000000000002
2014-11-21,88.31,89.03,2.312,2.008
2014-11-23,,,2.312,2.009
2014-11-24,88.15,88.58,2.305,1.983
2014-11-25,87.92,88.83,2.259,1.9469999999999998
2014-11-26,87.61,88.9,2.245,1.939
2014-11-27,87.61,,2.215,1.9
2014-11-28,88.36,87.6,2.173,1.848
2014-11-30,,,2.176,1.847
2014-12-01,87.95,88.3,2.2359999999999998,1.8980000000000001
2014-12-02,88.65,87.68,2.294,1.9569999999999999
2014-12-03,88.96,87.97,2.282,1.94
2014-12-04,88.7,87.85,2.2359999999999998,1.9069999999999998
2014-12-05,89.33,87.44,2.307,1.9580000000000002
2014-12-06,,,,1.98
2014-12-07,,,2.312,
2014-12-08,89.04,87.1,2.259,1.8940000000000001
2014-12-09,88.69,87.36,2.213,1.881
2014-12-10,88.27,87.11,2.173,1.831
2014-12-11,88.66,86.8,2.169,1.825
2014-12-12,88.36,86.34,2.083,1.757
2014-12-13,,,,1.7790000000000001
2014-12-14,,,2.08,1.7790000000000001
2014-12-15,88.46,85.71,2.115,1.785
2014-12-16,88.12,85.99,2.061,1.7480000000000002
2014-12-17,89.13,85.88,2.136,1.8119999999999998
2014-12-18,89.23,86.32,2.208,1.869
2014-12-19,89.6,86.18,2.16,1.8119999999999998
2014-12-20,,,,1.838
2014-12-21,,,2.167,
2014-12-22,89.77,85.96,2.156,1.795
2014-12-23,90.06,86.06,2.269,1.905
2014-12-24,89.97,86.03,2.2640000000000002,1.913
2014-12-25,89.97,,2.255,
2014-12-26,90.03,86.01,2.252,
2014-12-28,,,2.248,1.913
2014-12-29,90.19,85.9,2.204,1.8330000000000002
2014-12-30,89.99,86.13,2.1919999999999997,1.8119999999999998
2014-12-31,90.27,86.07,2.17,1.791
2015-01-01,90.27,,2.17,
2015-01-02,91.08,84.85,2.114,1.744
2015-01-04,,,2.102,
2015-01-05,91.38,85.03,2.0340000000000003,1.6909999999999998
2015-01-06,91.5,84.45,1.9380000000000002,1.6369999999999998
2015-01-07,91.89,84.59,1.969,1.655
2015-01-08,92.37,84.52,2.0180000000000002,1.706
2015-01-09,91.94,84.28,1.95,1.6540000000000001
2015-01-10,,,,1.6769999999999998
2015-01-11,,,1.95,
2015-01-12,91.98,83.51,1.909,1.607
2015-01-13,92.31,83.65,1.905,1.6019999999999999
2015-01-14,92.16,83.64,1.855,1.578
2015-01-15,92.35,83.65,1.7280000000000002,1.4680000000000002
2015-01-16,92.52,83.44,1.831,1.54
2015-01-19,92.52,,1.8,1.516
2015-01-20,93.05,82.57,1.791,1.489
2015-01-21,92.9,81.1,1.875,1.433
2015-01-22,94.08,80.74,1.8719999999999999,1.422
2015-01-23,94.76,80.5,1.7890000000000001,1.4480000000000002
2015-01-25,,,1.7690000000000001,
2015-01-26,94.8,80.15,1.828,1.465
2015-01-27,94.02,80.64,1.828,1.43
2015-01-28,94.47,79.82,1.719,1.354
2015-01-29,94.78,79.25,1.756,1.3630000000000002
2015-01-30,94.8,78.55,1.639,1.251
2015-02-01,,,1.653,1.25
2015-02-02,94.5,79.54,1.6740000000000002,1.236
2015-02-03,93.6,80.53,1.798,1.311
2015-02-04,93.99,79.56,1.7469999999999999,1.268
2015-02-05,93.57,80.41,1.817,1.368
2015-02-06,95.85,79.82,1.9580000000000002,1.45
2015-02-08,,,1.9409999999999998,
2015-02-09,94.45,80.19,1.9780000000000002,1.433
2015-02-10,94.76,79.42,2.004,1.425
2015-02-11,94.98,79.2,2.021,1.4509999999999998
2015-02-12,94.09,79.92,1.9880000000000002,1.3980000000000001
2015-02-13,94.2,80.31,2.0469999999999997,1.426
2015-02-16,94.2,,2.019,
2015-02-17,94.06,80.7,2.145,1.507
2015-02-18,94.2,80.31,2.085,1.4709999999999999
2015-02-19,94.4,80.03,2.122,1.473
2015-02-20,94.34,79.86,2.115,1.4169999999999998
2015-02-22,,,2.115,
2015-02-23,94.57,79.53,2.061,1.358
2015-02-24,94.49,80.05,1.972,1.324
2015-02-25,94.21,80.41,1.972,1.327
2015-02-26,95.29,79.91,2.031,1.354
2015-02-27,95.32,79.89,1.996,1.3
2015-03-01,,,2.005,
2015-03-02,95.46,79.76,2.089,1.3730000000000002
2015-03-03,95.38,80.05,2.122,1.425
2015-03-04,95.97,80.49,2.119,1.506
2015-03-05,96.38,80.08,2.117,1.531
2015-03-06,97.61,79.21,2.247,1.6130000000000002
2015-03-08,,,2.25,
2015-03-09,97.59,79.34,2.1919999999999997,1.5719999999999998
2015-03-10,98.62,78.82,2.121,1.534
2015-03-11,99.8,78.42,2.109,1.5019999999999998
2015-03-12,99.44,78.78,2.11,1.4969999999999999
2015-03-13,100.33,78.27,2.1180000000000003,1.475
2015-03-15,,,2.105,
2015-03-16,99.6,78.28,2.074,1.433
2015-03-17,99.58,78.16,2.052,1.412
2015-03-18,98.55,79.62,1.9180000000000001,1.324
2015-03-19,99.26,78.63,1.97,1.307
2015-03-20,97.91,79.72,1.932,1.304
2015-03-22,,,1.925,
2015-03-23,97.03,79.89,1.909,1.308
2015-03-24,97.19,80.01,1.8730000000000002,1.305
2015-03-25,96.98,79.9,1.9269999999999998,1.345
2015-03-26,97.44,80.14,1.996,1.4269999999999998
2015-03-27,97.29,79.27,1.96,1.3769999999999998
2015-03-29,,,1.956,
2015-03-30,97.97,78.86,1.953,1.3719999999999999
2015-03-31,98.36,78.87,1.9269999999999998,1.3559999999999999
2015-04-01,98.19,79.24,1.859,1.3159999999999998
2015-04-02,97.44,79.61,1.913,1.314
2015-04-03,96.55,,1.8419999999999999,
2015-04-05,,,1.8330000000000002,
2015-04-06,96.78,80.11,1.899,1.3459999999999999
2015-04-07,97.83,79.96,1.8869999999999998,1.344
2015-04-08,97.94,79.74,1.906,1.3419999999999999
2015-04-09,99.16,79.44,1.963,1.3730000000000002
2015-04-10,99.34,79.6,1.949,1.374
2015-04-12,,,1.9509999999999998,1.3730000000000002
2015-04-13,99.49,79.4,1.93,1.3519999999999999
2015-04-14,98.73,80.09,1.9,1.319
2015-04-15,98.32,81.35,1.89,1.345
2015-04-16,97.42,82.05,1.895,1.376
2015-04-17,97.52,81.7,1.865,1.41
2015-04-19,,,1.87,1.4080000000000001
2015-04-20,97.94,81.76,1.886,1.423
2015-04-21,98.0,81.43,1.911,1.442
2015-04-22,97.93,81.69,1.982,1.4980000000000002
2015-04-23,97.28,82.3,1.954,1.48
2015-04-24,96.92,82.08,1.9140000000000001,1.442
2015-04-26,,,1.909,1.442
2015-04-27,96.77,82.72,1.926,1.465
2015-04-28,96.09,83.13,2.003,1.558
2015-04-29,95.21,83.26,2.046,1.585
2015-04-30,94.6,82.87,2.035,1.58
2015-05-01,95.3,82.25,2.112,1.661
2015-05-03,,,2.112,
2015-05-04,95.48,82.7,2.146,1.716
2015-05-05,95.08,82.88,2.182,1.74
2015-05-06,94.09,83.05,2.252,1.8219999999999998
2015-05-07,94.64,82.57,2.178,1.7480000000000002
2015-05-08,94.79,82.85,2.142,1.7009999999999998
2015-05-10,,,2.1390000000000002,1.6969999999999998
2015-05-11,95.01,82.65,2.287,1.821
2015-05-12,94.53,83.22,2.247,1.7990000000000002
2015-05-13,93.62,83.62,2.295,1.828
2015-05-14,93.46,83.45,2.235,1.804
2015-05-15,93.14,83.24,2.148,1.714
2015-05-17,,,2.153,1.7109999999999999
2015-05-18,94.22,82.24,2.234,
2015-05-19,95.27,81.78,2.29,1.83
2015-05-20,95.45,82.01,2.2569999999999997,1.794
2015-05-21,95.25,81.97,2.195,1.7480000000000002
2015-05-22,96.11,81.42,2.215,1.771
2015-05-24,,,,1.7719999999999998
2015-05-25,96.01,,2.204,1.78
2015-05-26,97.3,80.46,2.142,1.706
2015-05-27,97.37,80.3,2.13,1.6669999999999998
2015-05-28,96.97,80.46,2.135,1.6740000000000002
2015-05-29,96.91,80.29,2.123,1.6219999999999999
2015-05-30,,,2.123,1.624
2015-05-31,,,2.128,1.6219999999999999
2015-06-01,97.39,79.86,2.1830000000000003,1.6340000000000001
2015-06-02,95.83,80.64,2.266,1.712
2015-06-03,95.47,80.32,2.3609999999999998,1.78
2015-06-04,95.46,79.98,2.309,1.739
2015-06-05,96.31,80.36,2.4090000000000003,1.8259999999999998
2015-06-07,,,2.4130000000000003,1.827
2015-06-08,95.3,80.6,2.3819999999999997,1.8130000000000002
2015-06-09,95.17,81.09,2.4419999999999997,1.881
2015-06-10,94.65,81.54,2.4859999999999998,1.906
2015-06-11,94.98,81.34,2.381,1.814
2015-06-12,94.97,81.21,2.39,1.807
2015-06-14,,,2.35,1.811
2015-06-15,94.81,81.14,2.36,1.768
2015-06-16,95.0,81.35,2.309,1.739
2015-06-17,94.3,81.76,2.32,1.7530000000000001
2015-06-18,94.04,81.77,2.334,1.7930000000000001
2015-06-19,94.08,81.53,2.261,1.715
2015-06-21,,,2.2880000000000003,1.716
2015-06-22,94.33,81.18,2.374,1.805
2015-06-23,95.43,81.07,2.414,1.831
2015-06-24,95.26,80.74,2.373,1.775
2015-06-25,95.19,81.13,2.412,1.815
2015-06-26,95.47,81.18,2.474,1.8719999999999999
2015-06-28,,,2.3040000000000003,1.87
2015-06-29,94.79,80.64,2.3280000000000003,1.745
2015-06-30,95.48,80.09,2.349,1.686
2015-07-01,96.31,79.46,2.427,1.683
2015-07-02,96.11,79.72,2.386,1.744
2015-07-03,96.11,,,1.699
2015-07-05,,,2.272,1.7
2015-07-06,96.3,79.04,2.29,1.635
2015-07-07,96.86,78.7,2.255,1.5759999999999998
2015-07-08,96.29,78.51,2.197,1.517
2015-07-09,96.61,78.7,2.3169999999999997,1.597
2015-07-10,96.03,79.01,2.401,1.685
2015-07-12,,,2.39,1.685
2015-07-13,96.86,78.49,2.4459999999999997,1.695
2015-07-14,96.64,78.52,2.397,1.65
2015-07-15,97.17,77.44,2.356,1.5959999999999999
2015-07-16,97.67,77.18,2.356,1.579
2015-07-17,97.86,77.1,2.347,1.567
2015-07-18,,,2.347,1.5630000000000002
2015-07-19,,,2.347,1.567
2015-07-20,98.03,76.92,2.38,1.577
2015-07-21,97.33,77.23,2.331,1.568
2015-07-22,97.6,76.75,2.327,1.54
2015-07-23,97.11,76.7,2.269,1.501
2015-07-24,97.24,76.34,2.262,1.4869999999999999
2015-07-26,,,2.262,1.4880000000000002
2015-07-27,96.5,76.71,2.2159999999999997,1.4569999999999999
2015-07-28,96.77,77.33,2.25,1.507
2015-07-29,96.98,77.24,2.289,1.52
2015-07-30,97.56,76.88,2.2569999999999997,1.492
2015-07-31,97.34,76.39,2.187,1.4409999999999998
2015-08-02,,,2.198,1.4409999999999998
2015-08-03,97.49,76.0,2.15,1.4409999999999998
2015-08-04,97.93,75.79,2.2230000000000003,1.4280000000000002
2015-08-05,97.96,75.87,2.27,1.474
2015-08-06,97.83,76.28,2.227,1.4509999999999998
2015-08-07,97.56,76.16,2.166,1.42
2015-08-09,,,2.175,
2015-08-10,97.16,76.91,2.2319999999999998,1.474
2015-08-11,97.29,76.25,2.1430000000000002,1.396
2015-08-12,96.26,77.04,2.148,1.4
2015-08-13,96.44,76.57,2.189,1.4
2015-08-14,96.52,76.35,2.201,1.392
2015-08-16,,,2.1959999999999997,1.393
2015-08-17,96.81,76.43,2.17,1.3719999999999999
2015-08-18,97.04,76.6,2.1919999999999997,1.3969999999999998
2015-08-19,96.36,76.22,2.129,1.32
2015-08-20,95.98,76.42,2.073,1.2890000000000001
2015-08-21,95.01,75.83,2.045,1.2670000000000001
2015-08-23,,,2.031,1.2670000000000001
2015-08-24,93.33,75.26,2.012,1.262
2015-08-25,94.53,74.96,2.0780000000000003,1.33
2015-08-26,95.1,75.19,2.18,1.4409999999999998
2015-08-27,95.61,75.73,2.191,1.464
2015-08-28,96.11,75.73,2.184,1.444
2015-08-30,,,2.195,1.444
2015-08-31,95.82,76.1,2.214,1.492
2015-09-01,95.45,75.51,2.1590000000000003,1.429
2015-09-02,95.83,75.38,2.188,1.454
2015-09-03,96.41,75.84,2.1630000000000003,1.463
2015-09-04,96.23,75.32,2.131,1.439
2015-09-06,,,,1.44
2015-09-07,96.23,,2.151,
2015-09-08,95.98,75.72,2.186,1.47
2015-09-09,96.01,75.47,2.195,1.494
2015-09-10,95.46,75.53,2.227,1.495
2015-09-11,95.19,75.4,2.187,1.473
2015-09-13,,,2.2030000000000003,1.4709999999999999
2015-09-14,95.25,75.41,2.1830000000000003,1.473
2015-09-15,95.61,75.49,2.292,1.5719999999999998
2015-09-16,95.42,75.9,2.296,1.595
2015-09-17,94.55,75.89,2.1919999999999997,1.5290000000000001
2015-09-18,94.86,75.61,2.134,1.462
2015-09-20,,,2.134,1.462
2015-09-21,95.89,75.44,2.199,1.5430000000000001
2015-09-22,96.28,75.37,2.1319999999999997,1.48
2015-09-23,96.07,75.04,2.151,1.4909999999999999
2015-09-24,96.69,75.02,2.128,1.469
2015-09-25,96.27,75.01,2.166,1.525
2015-09-27,,,2.157,1.524
2015-09-28,96.03,74.67,2.0980000000000003,1.445
2015-09-29,95.86,74.49,2.06,1.4340000000000002
2015-09-30,96.35,75.04,2.035,1.432
2015-10-01,96.19,75.39,2.042,1.426
2015-10-02,95.83,75.99,1.9909999999999999,1.403
2015-10-03,,,1.9909999999999999,1.403
2015-10-04,,,1.984,1.401
2015-10-05,96.11,76.43,2.0580000000000003,1.443
2015-10-06,95.45,76.72,2.035,1.421
2015-10-07,95.5,76.55,2.065,1.455
2015-10-08,95.32,76.82,2.102,1.506
2015-10-09,94.81,77.25,2.09,1.5190000000000001
2015-10-11,,,,1.518
2015-10-12,94.84,76.9,2.07,
2015-10-13,94.76,76.74,2.042,1.446
2015-10-14,93.93,77.29,1.975,1.392
2015-10-15,94.37,77.77,2.019,1.442
2015-10-16,94.54,77.41,2.035,1.466
2015-10-18,,,2.024,1.466
2015-10-19,94.93,76.83,2.023,1.4569999999999999
2015-10-20,94.91,77.04,2.069,1.54
2015-10-21,95.03,76.11,2.028,1.4569999999999999
2015-10-22,96.38,76.38,2.028,1.452
2015-10-23,97.13,75.95,2.0869999999999997,1.506
