Date,XAUEUR,EURUSD,EURJPY,EURCAD,EURGBP,EURAUD,EURNZD,EURCHF
2016-01-12,1001.11,1.0857,127.74,1.5486,0.7515,1.5541,1.6608,1.0881
2016-01-13,1005.24,1.0877,128.0,1.5598,0.755,1.5635,1.6698,1.0944
2016-01-14,992.26,1.0865,128.27,1.561,0.7539,1.5555,1.6786,1.0921
2016-01-15,997.25,1.0917,127.8,1.5873,0.7657,1.5892,1.6884,1.0944
2016-01-18,999.67,1.0892,127.82,1.5864,0.7648,1.5865,1.6884,1.0951
2016-01-19,996.22,1.0909,128.32,1.5903,0.7707,1.5793,1.7018,1.0946
2016-01-20,1011.05,1.0891,127.35,1.5797,0.7675,1.5767,1.6936,1.0941
2016-01-21,1012.65,1.0874,128.0,1.551,0.7647,1.5537,1.6655,1.0955
2016-01-22,1017.22,1.0797,128.25,1.5242,0.7569,1.5419,1.6626,1.0971
2016-01-25,1022.2,1.0849,128.34,1.5505,0.7613,1.5599,1.6811,1.0987
2016-01-26,1030.35,1.0871,128.75,1.5347,0.7575,1.5519,1.6728,1.1056
2016-01-27,1032.82,1.0893,129.27,1.5354,0.7653,1.5504,1.6939,1.1058
2016-01-28,1019.38,1.0939,129.98,1.5346,0.7617,1.544,1.6881,1.1088
2016-01-29,1031.73,1.0837,131.18,1.5142,0.7606,1.5296,1.6715,1.1088
2016-02-01,1036.38,1.0888,131.74,1.5187,0.7544,1.531,1.6631,1.1104
2016-02-02,1033.97,1.0919,130.99,1.5344,0.7577,1.5512,1.6762,1.1122
2016-02-03,1028.91,1.1104,130.91,1.53,0.7603,1.5490000000000002,1.6655,1.1151
2016-02-04,1031.05,1.1208,130.88,1.5419,0.7682,1.5567,1.6671,1.1133
2016-02-05,1051.79,1.1159,130.44,1.5528,0.7694,1.578,1.6828,1.1058
2016-02-08,1062.05,1.1198,129.72,1.5592,0.7759,1.58,1.6894,1.1053
2016-02-09,1052.9,1.1293,130.01,1.5659999999999998,0.7803,1.5971,1.7019,1.0986
2016-02-10,1060.83,1.129,127.97,1.5722,0.7774,1.5911,1.6886,1.0993
2016-02-11,1101.36,1.1324,127.31,1.578,0.7822,1.5930000000000002,1.6859,1.1018
2016-02-12,1099.45,1.126,127.5,1.5593,0.7762,1.5846,1.6976,1.1005
2016-02-15,1084.67,1.1155,127.81,1.5433,0.7728,1.5628,1.6780000000000002,1.1013
2016-02-16,1076.76,1.1144,127.12,1.5446,0.779,1.5669,1.6939,1.1018
2016-02-17,1086.01,1.1128,126.98,1.5211,0.7784,1.5488,1.6778,1.1043
2016-02-18,1107.99,1.1107,125.78,1.5245,0.7748,1.5519,1.672,1.1032
2016-02-19,1103.06,1.1134,125.34,1.5328,0.7729,1.5572,1.679,1.1026
2016-02-22,1096.13,1.1029,124.55,1.5116,0.7795,1.5261,1.6462,1.1027
2016-02-23,1113.62,1.102,123.56,1.5202,0.7859,1.53,1.6589,1.0924
2016-02-24,1116.45,1.1013,123.55,1.5090000000000001,0.7908,1.5302,1.6540000000000001,1.0891
2016-02-25,1118.84,1.1023,124.56,1.4915,0.7894,1.5236,1.6397,1.0917
2016-02-26,1118.16,1.0934,124.64,1.4774,0.7883,1.5334,1.6496,1.0899
2016-02-29,1139.24,1.0873,122.53,1.4722,0.7813,1.5224,1.6498,1.0857
2016-03-01,1133.93,1.0867,123.89,1.4569999999999999,0.7791,1.5146,1.6394,1.0838
2016-03-02,1140.91,1.0868,123.31,1.4581,0.772,1.49,1.6281,1.0832
2016-03-03,1154.76,1.0957,124.59,1.4686,0.773,1.4906,1.6303,1.0881
2016-03-04,1144.21,1.1004,125.19,1.4652,0.7734,1.4785,1.6144,1.0937
2016-03-07,1150.81,1.1014,124.97,1.4626,0.7721,1.4748,1.6196,1.0963
2016-03-08,1146.2,1.1011,123.93,1.4765,0.7744,1.48,1.6333,1.0964
2016-03-09,1136.7,1.0999,124.8,1.4584,0.7738,1.4699,1.6549,1.0973
2016-03-10,1136.93,1.1177,126.5,1.4917,0.7829,1.5003,1.6785,1.1011
2016-03-11,1120.33,1.1153,126.91,1.4755,0.7752,1.4742,1.6538,1.0958
2016-03-14,1112.26,1.1106,126.41,1.4728,0.7766,1.4774,1.6639,1.0965
2016-03-15,1109.35,1.1109,125.74,1.4836,0.7849,1.4897,1.6827,1.0966
2016-03-16,1125.23,1.1225,126.38,1.4703,0.7872,1.4864,1.6694,1.0967
2016-03-17,1111.4,1.1319,126.08,1.4685,0.7817,1.4795,1.6521,1.0953
2016-03-18,1113.84,1.127,125.74,1.4652,0.7782,1.4822,1.6583,1.0935
2016-03-21,1106.43,1.1241,125.85,1.4728,0.7824,1.4832,1.6624,1.0902
2016-03-22,1112.93,1.1217,126.05,1.4634,0.7894,1.4716,1.661,1.0911
2016-03-23,1091.0,1.1184,125.69,1.4768,0.7923,1.4849,1.6677,1.0908
2016-03-24,1089.13,1.1174,126.16,1.4803,0.7894,1.4841,1.6672,1.0901
2016-03-25,1089.44,1.1166,126.25,1.4823,0.7895,1.4873,1.6701,1.0916
2016-03-28,1090.61,1.1196,127.02,1.4763,0.7854,1.4838,1.6656,1.0902
2016-03-29,1100.38,1.1291,127.24,1.4761,0.7849,1.4803,1.6482,1.0917
2016-03-30,1080.31,1.1338,127.47,1.4701,0.7884,1.4781,1.6380000000000001,1.0941
2016-03-31,1083.22,1.138,128.11,1.4801,0.7924,1.4861,1.6469999999999998,1.0944
2016-04-01,1073.49,1.1387,127.17,1.4817,0.8004,1.4849,1.6495,1.0904
2016-04-04,1066.88,1.1392,126.83,1.4907,0.7987,1.4977,1.6667,1.0925
2016-04-05,1081.47,1.1384,125.64,1.4956,0.8039,1.5085,1.6731,1.0884
2016-04-06,1072.33,1.1399,125.16,1.492,0.8072,1.5001,1.6704,1.0895
2016-04-07,1090.53,1.1377,123.11,1.4955,0.8094,1.5163,1.6788,1.0872
2016-04-08,1087.92,1.1401,123.19,1.4808,0.8071,1.5089,1.6753,1.0881
2016-04-11,1102.46,1.1408,123.14,1.4715,0.8011,1.5017,1.6636,1.0883
2016-04-12,1103.06,1.1386,123.59,1.453,0.7976,1.4816,1.6442,1.0877
2016-04-13,1102.66,1.1274,123.28,1.4446,0.7938,1.4731,1.6292,1.0901
2016-04-14,1089.28,1.1268,123.28,1.4473,0.7961,1.4641,1.6454,1.0896
2016-04-15,1093.72,1.1283,122.72,1.4467,0.7949,1.4608,1.6301,1.0917
2016-04-18,1088.52,1.1314,123.12,1.4465,0.7926,1.4599,1.6280000000000001,1.0909
2016-04-19,1100.98,1.1358,124.03,1.4392,0.7891,1.4534,1.6124,1.0925
2016-04-20,1101.44,1.1297,124.09,1.4297,0.7882,1.4494,1.6189,1.0982
2016-04-21,1106.35,1.1288,123.55,1.4377,0.7882,1.4587,1.6331,1.101
2016-04-22,1096.98,1.1233,125.58,1.4233,0.7799,1.4575,1.6392,1.0993
2016-04-25,1098.6,1.1266,125.31,1.4287,0.7781,1.4606,1.6438,1.0986
2016-04-26,1100.54,1.1298,125.77,1.4241,0.7749,1.4583,1.6375,1.0999
2016-04-27,1100.65,1.1321,126.19,1.4264,0.7785,1.4921,1.6561,1.0996
2016-04-28,1115.55,1.1353,122.74,1.425,0.7771,1.4888,1.6306,1.0976
2016-04-29,1129.32,1.1456,121.85,1.4381,0.7839,1.5068,1.6424,1.0995
2016-05-02,1119.82,1.1532,122.73,1.4451,0.7861,1.5046,1.643,1.1009
2016-05-03,1118.56,1.1497,122.56,1.4625,0.7909999999999999,1.5362,1.6628,1.0966
2016-05-04,1113.86,1.1487,122.93,1.4783,0.7926,1.5405,1.6696,1.1001
2016-05-05,1120.6,1.1405,122.33,1.466,0.7873,1.5274,1.6567,1.1037
2016-05-06,1129.94,1.1405,122.18,1.4723,0.7903,1.5478,1.6674,1.1092
2016-05-09,1110.3,1.1383,123.31,1.4751,0.7901,1.5559,1.6818,1.1055
2016-05-10,1113.62,1.1372,124.26,1.4681,0.7873,1.5445,1.6827,1.1099
2016-05-11,1118.38,1.1427,123.84,1.4685,0.7907,1.5489,1.6749,1.1094
2016-05-12,1110.57,1.1377,124.04,1.4616,0.7873,1.5531,1.6682,1.1039
2016-05-13,1126.38,1.1308,122.81,1.4633,0.7873,1.5557,1.669,1.103
2016-05-16,1125.37,1.1320000000000001,123.42,1.4596,0.7859999999999999,1.5529,1.6669,1.1068
2016-05-17,1131.21,1.1314,123.48,1.4603,0.7823,1.5447,1.6611,1.1095
2016-05-18,1121.78,1.1217,123.61,1.462,0.7684,1.5514,1.6643,1.1079999999999999
2016-05-19,1119.79,1.1203,123.19,1.4669,0.7667,1.55,1.6616,1.1099
2016-05-20,1115.73,1.1224,123.64,1.4718,0.774,1.5541,1.6577,1.1114
2016-05-23,1113.51,1.1219,122.55,1.4745,0.7746,1.5532,1.6587,1.1102
2016-05-24,1101.34,1.1141,122.55,1.4622,0.7612,1.5511,1.6535,1.1066
2016-05-25,1097.42,1.1155,122.95,1.4525,0.7591,1.5495,1.6556,1.1058
2016-05-26,1090.0,1.1194,122.87,1.4529,0.763,1.5491,1.6608,1.1074
2016-05-27,1090.78,1.1115,122.53,1.4469999999999998,0.76,1.5475,1.6596,1.1056
2016-05-30,1081.57,1.1147,123.87,1.4544,0.7614,1.5519,1.6649,1.1059999999999999
2016-05-31,1091.67,1.1132,123.25,1.4575,0.7689,1.5391,1.6459,1.1061
2016-06-01,1084.41,1.1188,122.57,1.4632,0.7762,1.5419,1.6413,1.1057
2016-06-02,1085.95,1.1151,121.39,1.4605,0.7732,1.5425,1.6372,1.1042
2016-06-03,1094.83,1.1367,121.09,1.4702,0.7829,1.5428,1.6337,1.1095
2016-06-06,1096.69,1.1355,122.12,1.4553,0.7863,1.5413,1.6401,1.102
2016-06-07,1095.12,1.1358,121.94,1.4465,0.7809999999999999,1.5226,1.6275,1.0962
2016-06-08,1107.73,1.1394,121.9,1.4465,0.7857,1.5252,1.6264,1.0929
2016-06-09,1121.55,1.1316,121.19,1.44,0.7826,1.5225,1.5928,1.0916
2016-06-10,1132.52,1.1251,120.37,1.4385,0.7891,1.5262,1.5946,1.0854
2016-06-13,1137.13,1.1292,119.97,1.4493,0.7912,1.5285,1.5991,1.089
2016-06-14,1147.26,1.1208,118.94,1.4427,0.7939,1.5230000000000001,1.6027,1.0796
2016-06-15,1147.03,1.1259,119.36,1.454,0.7926,1.5199,1.6007,1.0823
2016-06-16,1139.45,1.1226,117.03,1.4558,0.7904,1.5247,1.5933,1.0835
2016-06-17,1151.55,1.1277,117.42,1.4542,0.7854,1.5242,1.5986,1.0825
2016-06-20,1140.32,1.1314,117.59,1.4487,0.7697,1.5171,1.5892,1.0888
2016-06-21,1128.36,1.1242,117.75,1.4408,0.7674,1.5089,1.5782,1.0817
2016-06-22,1120.92,1.1297,117.94,1.4509,0.7681,1.5061,1.5767,1.0828
2016-06-23,1102.56,1.1389,120.89,1.4529,0.7654,1.4965,1.5699,1.0913
2016-06-24,1183.76,1.1117,113.64,1.4459,0.8126,1.4896,1.5584,1.0823
2016-06-27,1201.79,1.1026,112.44,1.4409999999999998,0.8334,1.5033,1.5757,1.0787
2016-06-28,1186.02,1.1067,113.72,1.4412,0.8295,1.4979,1.5702,1.087
2016-06-29,1185.52,1.1125,114.39,1.4389,0.8286,1.493,1.5642,1.0899
2016-06-30,1190.56,1.1105,114.71,1.4353,0.8343,1.4908,1.5567,1.084
2016-07-01,1205.37,1.1136,114.17,1.4385,0.8397,1.4849,1.5508,1.0838
2016-07-04,1210.86,1.1156,114.42,1.4329,0.8393,1.4797,1.5432,1.0837
2016-07-05,1224.4,1.1076,112.67,1.4377,0.8505,1.4844,1.5482,1.0819
2016-07-06,1228.79,1.1099,112.47,1.4386,0.8583,1.4761,1.5563,1.0821
2016-07-07,1229.87,1.1063,111.5,1.4385,0.857,1.4782,1.5306,1.0824
2016-07-08,1236.42,1.1054,111.15,1.442,0.8533,1.4607,1.5127,1.0871
2016-07-11,1225.59,1.1058,113.68,1.4501,0.851,1.4683,1.5316,1.0869
2016-07-12,1204.08,1.1059,115.79,1.4424,0.8352,1.4509999999999998,1.5147,1.0936
2016-07-13,1210.87,1.109,115.89,1.4392,0.8436,1.4578,1.524,1.0928
2016-07-14,1200.54,1.112,117.14,1.4336,0.8335,1.4571,1.5448,1.0907
2016-07-15,1212.26,1.1036,115.7,1.4314,0.8366,1.4564,1.5518,1.0845
2016-07-18,1199.92,1.1074,117.56,1.4335,0.8354,1.4588,1.5564,1.0879
2016-07-19,1208.62,1.1022,116.97,1.435,0.8407,1.4689,1.5628,1.0862
2016-07-20,1194.85,1.1015,117.69,1.4383,0.8338,1.473,1.5671,1.0873
2016-07-21,1207.37,1.1025,116.66,1.4428,0.8332,1.4707,1.5759,1.0868
2016-07-22,1204.77,1.0976,116.42,1.4407,0.8372,1.4702,1.5684,1.0837
2016-07-25,1196.62,1.0994,116.3,1.4529,0.8367,1.4719,1.5713,1.0838
2016-07-26,1201.78,1.0987,114.99,1.449,0.8367,1.4645,1.5575,1.0904
2016-07-27,1211.69,1.1058,116.56,1.4585,0.8364,1.4763,1.5628,1.0904
2016-07-28,1206.13,1.1075,116.58,1.4571,0.8413,1.4762,1.5659,1.0864
2016-07-29,1208.83,1.1174,114.06,1.4567,0.8448,1.4708,1.5502,1.0831
2016-08-01,1212.28,1.1162,114.3,1.4648,0.8471,1.4811,1.5564,1.0811
2016-08-02,1214.59,1.1227,113.28,1.472,0.8405,1.4753,1.5501,1.0826
2016-08-03,1218.27,1.1149,112.86,1.4568,0.8365,1.4691,1.5574,1.085
2016-08-04,1223.15,1.113,112.64,1.4486,0.8491,1.4589,1.5514,1.0841
2016-08-05,1205.17,1.1086,112.86,1.4598,0.848,1.4547,1.5516,1.0872
2016-08-08,1203.89,1.1092,113.64,1.4592,0.8507,1.4498,1.5539,1.0898
2016-08-09,1205.77,1.1119,113.3,1.4586,0.8552,1.4493,1.5517,1.0913
2016-08-10,1204.91,1.1176,113.2,1.4594,0.8590000000000001,1.4509,1.5508,1.0898
2016-08-11,1202.18,1.1137,113.55,1.4468,0.8597,1.4466,1.545,1.0865
2016-08-12,1197.08,1.1161,113.06,1.4451,0.8637,1.4595,1.5509,1.0876
2016-08-15,1197.57,1.1184,113.25,1.445,0.8683,1.4575,1.5514,1.0879
2016-08-16,1193.43,1.1278,113.14,1.4506,0.8645,1.4658,1.5492,1.0846
2016-08-17,1194.72,1.1288,113.19,1.4501,0.8655,1.4747,1.5565,1.0859999999999999
2016-08-18,1191.14,1.1354,113.41,1.4513,0.8622,1.4772,1.5567,1.0834
2016-08-19,1184.71,1.1326,113.51,1.4579,0.8662,1.4848,1.5555,1.0884
2016-08-22,1182.99,1.1319,113.56,1.4653,0.8614,1.4857,1.5569,1.0893
2016-08-23,1183.18,1.1306,113.32,1.4598,0.8565,1.4844,1.5498,1.0889
2016-08-24,1175.73,1.1263,113.14,1.456,0.8512,1.4795,1.5406,1.0892
2016-08-25,1171.64,1.1283,113.42,1.4580000000000002,0.8554,1.4812,1.5454,1.0919
2016-08-26,1179.8,1.1198,114.04,1.4561,0.8525,1.4804,1.5467,1.097
2016-08-29,1182.65,1.1189,114.03,1.4554,0.8539,1.4782,1.5431,1.0945
2016-08-30,1176.67,1.1143,114.73,1.4595,0.8518,1.4833,1.5435,1.0962
2016-08-31,1172.95,1.1158,115.42,1.4624,0.8494,1.4849,1.5392,1.0979
2016-09-01,1173.45,1.1198,115.61,1.4669999999999999,0.8439,1.4827,1.5374,1.0975
2016-09-02,1187.79,1.1156,116.01,1.4501,0.8393,1.4732,1.5275,1.0943
2016-09-05,1190.63,1.1147,115.29,1.4409,0.8377,1.47,1.5258,1.0923
2016-09-06,1199.28,1.1256,114.83,1.4457,0.8375,1.464,1.5175,1.0913
2016-09-07,1196.62,1.1239,114.37,1.4484,0.8427,1.4651,1.5088,1.0902
2016-09-08,1188.48,1.1261,115.41,1.4565,0.8469,1.4731,1.5219,1.0953
2016-09-09,1182.55,1.1233,115.35,1.4656,0.8466,1.4894,1.5328,1.0957
2016-09-12,1181.8,1.1234,114.42,1.465,0.8422,1.4848,1.528,1.0918
2016-09-13,1175.67,1.122,115.06,1.4783,0.8503,1.5029,1.5472,1.0957
2016-09-14,1175.98,1.125,115.23,1.4845,0.85,1.5062,1.5441,1.0951
2016-09-15,1169.44,1.1244,114.79,1.4798,0.8493,1.4963,1.5368,1.0928
2016-09-16,1174.48,1.1155,114.14,1.4737,0.8581,1.4895,1.5348,1.0943
2016-09-19,1175.35,1.1174,113.91,1.4755,0.8576,1.4832,1.5321,1.095
2016-09-20,1178.77,1.1155,113.44,1.4711,0.8588,1.4759,1.5251,1.0922
2016-09-21,1194.79,1.1189,112.24,1.4659,0.8589,1.4676,1.5216,1.0896
2016-09-22,1193.21,1.1208,112.92,1.4617,0.8569,1.4661,1.5322,1.0857
2016-09-23,1191.52,1.1226,113.38,1.4783,0.8653,1.4731,1.5502,1.0898
2016-09-26,1188.88,1.1254,112.92,1.4883,0.8673,1.4737,1.547,1.0909
2016-09-27,1183.48,1.1215,112.65,1.4798,0.8612,1.4627,1.5363,1.0889
2016-09-28,1178.15,1.1216,112.91,1.4669999999999999,0.8615,1.4581,1.5396,1.0891
2016-09-29,1176.52,1.1223,113.38,1.475,0.8654,1.4697,1.5473,1.0843
2016-09-30,1170.67,1.1241,113.92,1.4758,0.8662,1.4667,1.5427,1.0921
2016-10-03,1170.24,1.1211,113.95,1.4709,0.873,1.4609,1.5413,1.0914
2016-10-04,1131.9,1.1204,115.3,1.4783,0.8803,1.4702,1.5541,1.0969
2016-10-05,1130.42,1.1206,115.98,1.4765,0.879,1.4703,1.5622,1.0916
2016-10-06,1125.28,1.1151,115.89,1.4735,0.884,1.4701,1.5556,1.0935
2016-10-07,1122.19,1.1201,115.28,1.4895,0.9008,1.4783,1.5639,1.0947
2016-10-10,1131.04,1.1138,115.39,1.4674,0.9009,1.4643,1.5606,1.0943
2016-10-11,1133.71,1.1054,114.42,1.466,0.9119,1.4663,1.5673,1.093
2016-10-12,1140.33,1.1008,114.72,1.4615,0.9018,1.456,1.5588,1.0906
2016-10-13,1137.9,1.1056,114.65,1.4586,0.9022,1.4607,1.5583,1.0904
2016-10-14,1139.78,1.0971,114.31,1.4416,0.9002,1.4397,1.5486,1.0862
2016-10-17,1141.87,1.0999,114.28,1.4437,0.9028,1.4419,1.5419,1.088
2016-10-18,1150.08,1.0981,114.05,1.4394,0.8929,1.4325,1.5269,1.087
2016-10-19,1156.81,1.0974,113.52,1.4391,0.8931,1.4211,1.5173,1.0852
2016-10-20,1158.1,1.093,113.62,1.4461,0.8921,1.433,1.5192,1.0852
2016-10-21,1163.87,1.0884,113.02,1.4516,0.8895,1.4307,1.5184,1.0813
2016-10-24,1162.02,1.0883,113.37,1.4458,0.8891,1.4298,1.5245,1.0812
2016-10-25,1170.23,1.0888,113.48,1.4537,0.8933,1.4239,1.5198,1.0828
2016-10-26,1161.42,1.0909,113.97,1.4597,0.8908,1.4261,1.5248,1.0837
2016-10-27,1164.08,1.0897,114.73,1.4588,0.8959999999999999,1.4356,1.5301,1.0828
2016-10-28,1161.64,1.0987,115.04,1.4721,0.9017,1.4457,1.534,1.0862
2016-10-31,1163.27,1.0981,115.1,1.4726,0.8968,1.443,1.5356,1.0861
2016-11-01,1165.27,1.1056,115.14,1.4804,0.903,1.4447,1.5388,1.0783
2016-11-02,1168.61,1.1097,114.64,1.486,0.902,1.4485,1.5225,1.08
2016-11-03,1172.93,1.1105,114.37,1.4878,0.8912,1.4455,1.5134,1.0817
2016-11-04,1170.65,1.1138,114.91,1.4933,0.89,1.452,1.5204,1.0792
2016-11-07,1160.82,1.104,115.33,1.4751,0.8905,1.4287,1.5037,1.0756
2016-11-08,1156.9,1.1026,115.95,1.465,0.8909,1.4205,1.4928,1.0783
2016-11-09,1171.55,1.0909,115.28,1.4642,0.8794,1.4288,1.4986,1.0739
2016-11-10,1156.11,1.0893,116.36,1.4672,0.8676,1.4307,1.5102,1.0752
2016-11-11,1129.19,1.0856,115.81,1.4703,0.8615,1.4374,1.5249,1.0731
2016-11-14,1137.37,1.0737,116.42,1.4555,0.8596,1.4213,1.5087,1.0717
2016-11-15,1146.07,1.0722,117.06,1.442,0.8608,1.4184,1.5096,1.074
2016-11-16,1145.03,1.069,116.61,1.4376,0.8592,1.4293,1.5122,1.0711
2016-11-17,1144.79,1.0626,117.01,1.4369,0.8558,1.4346,1.5125,1.0701
2016-11-18,1141.6,1.0588,117.47,1.4295,0.8577,1.4428,1.5089,1.0694
2016-11-21,1142.09,1.0629,117.81,1.4263,0.8508,1.4425,1.5043,1.0723
2016-11-22,1140.78,1.0626,118.11,1.4283,0.8554,1.4357,1.5046,1.0747
2016-11-23,1125.23,1.056,118.74,1.4237,0.8486,1.4292,1.5048,1.0733
2016-11-24,1122.01,1.0554,119.61,1.4238,0.8476,1.4247,1.5075,1.0734
2016-11-25,1118.01,1.0587,119.72,1.4324,0.8486,1.4222,1.5033,1.073
2016-11-28,1124.22,1.0615,118.81,1.4236,0.8549,1.4185,1.5005,1.0754
2016-11-29,1115.92,1.065,119.67,1.4304,0.8526,1.4229,1.4944,1.0774
2016-11-30,1108.21,1.0588,121.19,1.4225,0.8466,1.4338,1.4949,1.0775
2016-12-01,1098.91,1.0662,121.65,1.4197,0.8469,1.4383,1.5039,1.0776
2016-12-02,1102.86,1.0673,121.22,1.4188,0.8385,1.4302,1.4952,1.0795
2016-12-05,1087.64,1.0764,122.54,1.4282,0.8454,1.4405,1.5073,1.0833
2016-12-06,1091.74,1.0719,122.2,1.4231,0.8455,1.4365,1.5052,1.0826
2016-12-07,1091.74,1.0753,122.33,1.4229,0.8517,1.4371,1.5009,1.0834
2016-12-08,1102.87,1.0615,121.06,1.4003,0.8435,1.4228,1.4797,1.0789
2016-12-09,1096.26,1.0562,121.89,1.392,0.8398,1.4169999999999998,1.4806,1.0752
2016-12-12,1093.09,1.0635,122.32,1.3964,0.8389,1.4183,1.4762,1.0777
2016-12-13,1089.94,1.0627,122.41,1.3952,0.8396,1.4171,1.4753,1.0756
2016-12-14,1084.94,1.0537,123.32,1.3994,0.8386,1.4227,1.4803,1.0751
2016-12-15,1083.66,1.0414,123.07,1.3888,0.8386,1.4152,1.4797,1.0727
2016-12-16,1085.09,1.0451,123.31,1.3937,0.8363,1.4304,1.4993,1.0723
2016-12-19,1094.64,1.0402,121.8,1.3947,0.8389,1.4357,1.5013,1.0687
2016-12-20,1089.77,1.0387,122.43,1.3887,0.8402,1.4309,1.5021,1.0689
2016-12-21,1084.22,1.0425,122.54,1.3982,0.8438,1.4403,1.5111,1.0704
2016-12-22,1081.54,1.0437,122.67,1.4071,0.8497,1.4461,1.5115,1.0704
2016-12-23,1084.01,1.0457,122.71,1.4154,0.8507,1.4559,1.5196,1.0736
2016-12-26,1084.49,1.0456,122.43,1.4126,0.8509,1.4545,1.5149,1.074
2016-12-27,1089.15,1.0457,122.79,1.4196,0.8521,1.4552,1.5177,1.0751
2016-12-28,1096.34,1.0412,122.1,1.4121,0.8518,1.4509999999999998,1.5048,1.0709
2016-12-29,1103.65,1.0492,122.28,1.4167,0.8556,1.4534,1.5061,1.0731
2016-12-30,1095.33,1.0516,122.93,1.4125,0.8523,1.4573,1.5137,1.071
2017-01-02,1101.54,1.0459,122.92,1.4056,0.852,1.4557,1.5105,1.0706
2017-01-03,1113.74,1.0406,122.54,1.3975,0.8502,1.4402,1.5044,1.069
2017-01-04,1108.73,1.0488,123.0,1.3952,0.8512,1.44,1.5053,1.0707
2017-01-05,1112.47,1.0607,122.36,1.4027,0.8541,1.4458,1.5099,1.0711
2017-01-06,1113.46,1.0533,123.16,1.3942,0.8572,1.4433,1.5135,1.0725
2017-01-09,1116.89,1.0574,122.69,1.3974,0.8695,1.4381,1.5071,1.0734
2017-01-10,1125.14,1.0554,122.19,1.3966,0.8668,1.4323,1.5103,1.0733
2017-01-11,1126.25,1.0582,122.14,1.3946,0.8666,1.4222,1.4998,1.0731
2017-01-12,1126.66,1.0613,121.73,1.3951,0.8728,1.4182,1.4956,1.0729
2017-01-13,1125.19,1.0644,121.91,1.3958,0.8740000000000001,1.4188,1.4926,1.074
2017-01-16,1134.75,1.0603,121.08,1.3969,0.88,1.4180000000000001,1.4928,1.0734
2017-01-17,1135.82,1.0713,120.67,1.3974,0.863,1.4158,1.4849,1.0731
2017-01-18,1133.06,1.0631,121.89,1.4106,0.8671,1.4163,1.4923,1.071
2017-01-19,1129.74,1.0664,122.5,1.4204,0.8640000000000001,1.4103,1.4832,1.073
2017-01-20,1130.26,1.0703,122.69,1.4257,0.8649,1.4166,1.4929,1.0723
2017-01-23,1131.67,1.0765,121.32,1.425,0.8588,1.4196,1.4884,1.0727
2017-01-24,1126.8,1.0731,122.11,1.4121,0.8571,1.4153,1.4808,1.0741
2017-01-25,1116.71,1.0748,121.76,1.4048,0.8507,1.4193,1.4727,1.0742
2017-01-26,1112.54,1.0682,122.36,1.3983,0.8483,1.4178,1.4744,1.0682
2017-01-27,1113.74,1.0699,123.12,1.4072,0.8522,1.4168,1.4728,1.0697
2017-01-30,1117.57,1.0695,121.67,1.4028,0.8565,1.4155,1.4681,1.0643
2017-01-31,1120.99,1.0798,121.81,1.4069999999999998,0.8584,1.4236,1.4768,1.0683
2017-02-01,1123.51,1.0769,121.96,1.4051,0.8508,1.4197,1.4792,1.0695
2017-02-02,1130.22,1.0758,121.36,1.4014,0.8588,1.4049,1.4761,1.068
2017-02-03,1131.19,1.0784,121.54,1.4044,0.8636,1.4035,1.4741,1.0704
2017-02-06,1149.44,1.075,120.12,1.4063,0.8621,1.4034,1.4685,1.0653
2017-02-07,1154.38,1.0681,120.06,1.4084,0.8540000000000001,1.401,1.4632,1.0658
2017-02-08,1161.2,1.0699,119.78,1.4064,0.8532,1.3996,1.4727,1.0641
2017-02-09,1153.57,1.0656,120.69,1.4007,0.8527,1.3976,1.4828,1.0675
2017-02-10,1159.78,1.0641,120.47,1.392,0.8518,1.3862,1.4781,1.0668
2017-02-13,1156.56,1.0598,120.55,1.3854,0.8462,1.3873,1.4767,1.0657
2017-02-14,1161.61,1.0577,120.86,1.3833,0.8483,1.3801,1.4756,1.0642
2017-02-15,1163.1,1.0601,121.03,1.3865,0.8508,1.3749,1.4677,1.0657
2017-02-16,1161.15,1.0674,120.86,1.3951,0.8547,1.3874,1.4804,1.0642
2017-02-17,1163.84,1.0614,119.81,1.3903,0.855,1.3836,1.4752,1.0643
2017-02-20,1166.79,1.0614,120.04,1.3909,0.8518,1.3803,1.476,1.0643
2017-02-21,1172.9,1.0537,119.79,1.3847,0.8448,1.3727,1.4713,1.0639
2017-02-22,1172.32,1.0556,119.59,1.3896,0.8478,1.3704,1.4682,1.0666
2017-02-23,1180.59,1.0581,119.15,1.3867,0.8428,1.3715,1.4637,1.0648
2017-02-24,1189.95,1.0563,118.5,1.3828,0.8472,1.3765,1.4663,1.0643
2017-02-27,1183.38,1.0587,119.32,1.3956,0.8509,1.3797,1.4719,1.0681
2017-02-28,1180.28,1.0577,119.28,1.4068,0.8543,1.3812,1.4707,1.0638
2017-03-01,1184.64,1.0547,119.95,1.4055,0.8579,1.3738,1.4764,1.0641
2017-03-02,1174.98,1.0507,120.2,1.4069,0.8566,1.3876,1.4873,1.0647
2017-03-03,1161.91,1.0623,121.12,1.421,0.8640000000000001,1.3986,1.5085,1.0704
2017-03-06,1158.22,1.0581,120.5,1.4191,0.8648,1.3962,1.5130000000000001,1.0709
2017-03-07,1150.69,1.0566,120.44,1.4174,0.8661,1.3925,1.5194,1.071
2017-03-08,1146.09,1.0541,120.54,1.4223,0.8661,1.4004,1.5244,1.0696
