Date,US Dollar Index,PHLX Euro,PHLX Australian Dollar,PHLX Canadian Dollar,PHLX Swiss Franc,PHLX British Pound,PHLX Yen
2017-09-28,93.08,117.86,78.57,80.47,103.07,134.42,89.03
2017-09-29,93.08,118.13,78.29,80.2,103.29,133.98,88.92
2017-10-02,93.56,117.36,78.28,79.94,102.62,132.8,88.7
2017-10-03,93.57,117.42,78.33,80.07,102.68,132.37,88.58
2017-10-04,93.46,117.61,78.62,80.16,102.59,132.45,88.69
2017-10-05,93.96,117.11,77.94,79.58,102.22,131.2,88.64
2017-10-06,93.8,117.31,77.66,79.79,102.11,130.7,88.79
2017-10-09,93.67,117.42,77.54,79.66,102.06,131.43,88.77
2017-10-10,93.29,118.09,77.78,79.89,102.55,132.02,88.94
2017-10-11,93.02,118.61,77.89,80.25,102.73,132.23,88.9
2017-10-12,93.06,118.3,78.22,80.13,102.52,132.64,89.07
2017-10-13,93.09,118.21,79.12,80.22,102.61,132.86,89.43
2017-10-16,93.31,117.98,78.51,79.88,102.52,132.5,89.14
2017-10-17,93.51,117.68,78.46,79.84,102.23,131.88,89.13
2017-10-18,93.36,117.93,78.47,80.23,101.94,132.06,88.55
2017-10-19,93.16,118.51,78.81,80.09,102.39,131.61,88.86
2017-10-20,93.7,117.85,78.17,79.2,101.59,131.92,88.08
2017-10-23,93.94,117.49,78.07,79.07,101.5,131.96,88.16
2017-10-24,93.77,117.63,77.78,78.89,100.94,131.35,87.78
2017-10-25,93.71,118.14,77.06,78.14,101.06,132.63,87.96
2017-10-26,94.61,116.57,76.64,77.83,100.26,131.61,87.73
2017-10-27,94.92,116.09,76.81,78.05,100.13,131.28,87.97
2017-10-30,94.56,116.53,76.88,77.95,100.56,132.07,88.35
2017-10-31,94.55,116.45,76.55,77.58,100.25,132.82,87.98
2017-11-01,94.81,116.25,76.78,77.74,99.71,132.49,87.62
2017-11-02,94.69,116.59,77.16,78.06,100.07,130.62,87.66
2017-11-03,94.94,116.07,76.51,78.37,99.93,130.76,87.67
2017-11-06,94.76,116.12,76.92,78.69,100.26,131.73,87.94
2017-11-07,94.91,115.87,76.44,78.27,99.99,131.67,87.73
2017-11-08,94.87,115.96,76.78,78.59,100.0,131.14,87.83
2017-11-09,94.44,116.43,76.81,78.86,100.62,131.49,88.13
2017-11-10,94.39,116.65,76.6,78.85,100.4,131.9,88.06
2017-11-13,94.49,116.69,76.22,78.52,100.37,131.16,88.04
2017-11-14,93.83,117.99,76.3,78.55,101.07,131.6,88.15
2017-11-15,93.81,117.87,75.88,78.31,101.1,131.7,88.64
2017-11-16,93.93,117.7,75.9,78.4,100.61,131.95,88.45
2017-11-17,93.66,117.92,75.67,78.34,101.1,132.17,89.21
2017-11-20,94.08,117.33,75.48,78.01,100.66,132.36,88.78
2017-11-21,93.95,117.37,75.76,78.24,100.9,132.39,88.91
2017-11-22,93.22,118.2,76.17,78.74,101.83,133.23,89.91
2017-11-23,93.22,,,,,,
2017-11-24,92.78,119.25,76.15,78.69,102.06,133.24,89.64
2017-11-27,92.9,118.98,76.04,78.32,101.87,133.19,90.0
2017-11-28,93.27,118.43,75.98,78.01,101.6,133.47,89.72
2017-11-29,93.16,118.49,75.7,77.73,101.56,134.13,89.35
2017-11-30,93.05,119.06,75.66,77.53,101.64,135.31,88.85
2017-12-01,92.89,118.97,76.14,78.83,102.45,134.71,89.17
2017-12-04,93.19,118.65,75.99,78.87,101.51,134.78,88.93
2017-12-05,93.38,118.27,76.08,78.8,101.29,134.43,88.82
2017-12-06,93.61,118.01,75.66,78.2,101.05,133.94,89.07
2017-12-07,93.8,117.74,75.11,77.8,100.56,134.74,88.42
2017-12-08,93.9,117.73,75.1,77.83,100.74,133.99,88.13
2017-12-11,93.87,117.72,75.28,77.78,100.87,133.4,88.08
2017-12-12,94.1,117.42,75.61,77.71,100.86,133.19,88.08
2017-12-13,93.43,118.28,76.35,78.03,101.45,134.12,88.81
2017-12-14,93.49,117.79,76.66,78.16,101.12,134.3,88.98
2017-12-15,93.93,117.5,76.47,77.73,100.96,133.17,88.81
2017-12-18,93.69,117.82,76.63,77.73,101.45,133.82,88.83
2017-12-19,93.44,118.41,76.63,77.65,101.51,133.86,88.59
2017-12-20,93.31,118.72,76.67,77.91,101.38,133.74,88.2
2017-12-21,93.28,118.75,77.02,78.49,101.18,133.86,88.25
2017-12-22,93.35,118.63,77.09,78.57,101.13,133.62,88.27
2017-12-25,93.35,,,,,,
2017-12-26,93.26,118.59,77.26,78.82,101.07,133.74,88.34
2017-12-27,93.03,118.98,77.68,79.04,101.46,134.06,88.31
2017-12-28,92.6,119.43,77.98,79.55,102.2,134.53,88.58
2017-12-29,92.12,120.05,78.04,79.53,102.61,135.1,88.73
2017-12-31,92.28,,,,,,
2018-01-01,92.25,,,,,,
2018-01-02,91.87,120.57,78.3,79.9,102.85,135.92,89.02
2018-01-03,92.16,120.17,78.36,79.75,102.35,135.15,88.89
2018-01-04,91.85,120.68,78.66,80.07,102.6,135.51,88.7
2018-01-05,91.95,120.29,78.64,80.54,102.59,135.7,88.45
2018-01-08,92.36,119.68,78.42,80.5,102.34,135.68,88.4
2018-01-09,92.53,119.37,78.22,80.25,101.7,135.4,88.78
2018-01-10,92.33,119.51,78.42,79.7,102.21,135.1,89.77
2018-01-11,91.85,120.35,78.93,79.87,102.5,135.37,89.87
2018-01-12,90.97,121.99,79.17,80.26,103.34,137.29,90.04
2018-01-15,90.97,,,,,,
2018-01-16,90.39,122.61,79.58,80.43,104.21,137.94,90.51
2018-01-17,90.54,121.87,79.67,80.39,103.67,138.27,89.87
2018-01-18,90.5,122.41,80.01,80.54,104.26,138.98,90.03
2018-01-19,90.57,122.23,79.9,80.02,103.82,138.55,90.27
2018-01-22,90.4,122.61,80.17,80.34,103.96,139.83,90.16
2018-01-23,90.12,123.01,79.98,80.51,104.42,140.04,90.68
2018-01-24,89.21,124.07,80.58,81.03,105.73,142.4,91.63
2018-01-25,89.39,123.96,80.26,80.79,106.22,141.43,91.35
2018-01-26,89.07,124.27,81.07,81.23,107.19,141.62,92.09
2018-01-29,89.31,123.84,80.96,81.04,106.63,140.73,91.77
2018-01-30,89.16,124.04,80.85,81.06,107.0,141.49,91.92
2018-01-31,89.13,124.08,80.55,81.21,107.3,141.92,91.54
2018-02-01,88.67,125.1,80.39,81.54,107.92,142.69,91.4
2018-02-02,89.19,124.58,79.33,80.46,107.38,141.19,90.76
2018-02-05,89.55,123.76,78.84,79.84,107.34,139.58,91.64
2018-02-06,89.58,123.77,79.05,79.99,106.84,139.5,91.27
2018-02-07,90.25,122.59,78.18,79.58,105.99,138.72,91.48
2018-02-08,90.23,122.47,77.8,79.38,106.84,139.19,91.94
2018-02-09,90.44,122.52,78.15,79.48,106.47,138.26,91.91
2018-02-12,90.21,122.91,78.58,79.46,106.44,138.36,92.05
2018-02-13,89.7,123.53,78.56,79.44,106.96,138.9,92.76
2018-02-14,89.12,124.56,79.26,80.04,107.62,140.05,93.48
2018-02-15,88.59,125.04,79.42,80.09,108.45,140.98,94.21
2018-02-16,89.1,124.05,79.05,79.63,108.13,140.23,94.15
2018-02-19,89.1,,,,,,
2018-02-20,89.72,123.38,78.81,79.09,106.81,139.95,93.21
2018-02-21,90.0,122.84,78.03,78.75,106.52,139.1,92.82
2018-02-22,89.74,123.3,78.46,78.72,107.2,139.58,93.7
2018-02-23,89.88,122.95,78.45,79.16,106.83,139.7,93.56
2018-02-26,89.85,123.17,78.53,78.86,106.61,139.67,93.51
2018-02-27,90.36,122.34,77.9,78.3,106.52,139.09,93.14
2018-02-28,90.61,121.97,77.59,77.94,105.86,137.63,93.75
2018-03-01,90.32,122.72,77.57,77.93,106.18,137.75,94.11
2018-03-02,89.94,123.17,77.54,77.63,106.69,138.02,94.56
2018-03-05,90.08,123.36,77.63,77.11,106.39,138.49,94.18
2018-03-06,89.62,124.08,78.21,77.64,106.34,138.9,94.2
2018-03-07,89.64,124.13,78.23,77.46,106.0,139.04,94.3
2018-03-08,90.18,123.12,77.85,77.54,105.15,138.13,94.17
2018-03-09,90.09,123.07,78.48,78.05,105.11,138.49,93.62
2018-03-12,89.89,123.38,78.72,77.86,105.57,139.05,93.97
2018-03-13,89.66,123.95,78.62,77.22,105.95,139.68,93.84
2018-03-14,89.7,123.67,78.76,77.21,105.83,139.62,94.04
2018-03-15,90.14,123.07,78.0,76.62,105.09,139.36,94.06
2018-03-16,90.23,122.96,77.17,76.36,105.02,139.52,94.64
2018-03-19,89.77,123.38,77.2,76.48,105.14,140.28,94.3
2018-03-20,90.37,122.43,76.85,76.48,104.54,139.99,93.86
2018-03-21,89.78,123.42,77.64,77.51,105.35,141.42,94.27
2018-03-22,89.86,123.08,76.97,77.33,105.34,141.07,94.96
2018-03-23,89.48,123.57,76.99,77.57,105.56,141.34,95.99
2018-03-26,89.03,124.5,77.47,77.79,105.8,142.28,94.85
2018-03-27,89.33,124.04,76.8,77.62,105.66,141.63,94.92
2018-03-28,90.06,123.1,76.62,77.38,104.51,140.78,93.61
2018-03-29,90.15,123.05,76.8,77.61,104.55,140.31,93.94
2018-03-30,89.97,,,,,,
2018-04-02,90.05,123.06,76.62,77.43,104.7,140.47,94.45
2018-04-03,90.2,122.7,76.84,78.1,104.29,140.57,93.78
2018-04-04,90.14,122.8,77.16,78.31,104.09,140.82,93.68
2018-04-05,90.46,122.38,76.84,78.43,103.78,140.03,93.11
2018-04-06,90.11,122.93,76.79,78.18,104.3,140.87,93.52
2018-04-09,89.84,123.22,76.97,78.72,104.59,141.33,93.66
2018-04-10,89.59,123.56,77.62,79.37,104.49,141.77,93.27
2018-04-11,89.57,123.67,77.57,79.5,104.45,141.79,93.6
2018-04-12,89.75,123.27,77.57,79.43,103.88,142.32,93.18
2018-04-13,89.8,123.45,77.64,79.27,103.95,142.42,93.16
2018-04-16,89.42,123.83,77.8,79.57,104.18,143.37,93.35
2018-04-17,89.52,123.72,77.72,79.67,103.49,142.91,93.45
2018-04-18,89.62,123.79,77.84,79.2,103.25,142.05,93.26
2018-04-19,89.94,123.46,77.3,78.93,102.97,140.85,93.13
2018-04-20,90.32,123.05,76.73,78.29,102.62,140.04,92.83
2018-04-23,90.95,122.09,76.06,77.85,102.22,139.41,91.98
2018-04-24,90.77,122.35,76.03,77.95,102.16,139.8,91.89
2018-04-25,91.17,121.61,75.65,77.86,101.7,139.27,91.41
2018-04-26,91.56,121.05,75.56,77.68,101.12,139.16,91.5
2018-04-27,91.54,121.37,75.82,77.9,101.27,137.82,91.74
2018-04-30,91.84,120.79,75.31,77.88,100.94,137.66,91.5
2018-05-01,92.45,119.94,74.9,77.82,100.31,136.16,91.02
2018-05-02,92.51,119.54,74.92,77.66,100.08,135.76,91.07
2018-05-03,92.41,119.92,75.32,77.82,100.22,135.76,91.59
2018-05-04,92.57,119.72,75.42,77.79,99.94,135.3,92.0
2018-05-07,92.75,119.24,75.15,77.61,99.74,135.58,91.7
2018-05-08,93.12,118.63,74.54,77.23,99.84,135.47,91.64
2018-05-09,93.04,118.51,74.63,77.8,99.49,135.52,91.15
2018-05-10,92.65,119.19,75.34,78.32,99.71,135.18,91.41
2018-05-11,92.54,119.48,75.41,78.02,100.01,135.46,91.38
2018-05-14,92.59,119.25,75.26,78.11,99.94,135.58,91.17
2018-05-15,93.22,118.43,74.74,77.67,99.86,135.09,90.65
2018-05-16,93.39,118.12,75.18,78.19,99.9,135.09,90.65
2018-05-17,93.47,117.97,75.12,78.1,99.83,135.16,90.29
2018-05-18,93.64,117.84,75.11,77.52,100.18,134.69,90.28
2018-05-21,93.68,117.92,75.82,78.19,100.28,134.3,90.05
2018-05-22,93.61,117.8,75.76,78.0,100.73,134.34,90.17
2018-05-23,94.0,117.04,75.61,77.88,100.49,133.55,90.91
2018-05-24,93.76,117.24,75.77,77.65,100.89,133.85,91.51
2018-05-25,94.19,116.55,75.55,77.13,101.02,133.09,91.37
2018-05-28,94.19,,,,,,
2018-05-29,94.83,115.39,75.04,76.82,100.87,132.56,91.99
2018-05-30,94.15,116.67,75.76,77.65,101.09,132.85,91.86
2018-05-31,93.98,116.94,75.67,77.17,101.45,132.92,91.9
2018-06-01,94.19,116.66,75.69,77.16,101.21,133.49,91.29
2018-06-04,94.02,116.98,76.47,77.32,101.21,133.14,91.08
2018-06-05,93.9,117.18,76.15,77.09,101.55,134.0,91.06
2018-06-06,93.66,117.76,76.67,77.24,101.42,134.14,90.77
2018-06-07,93.4,117.98,76.24,77.07,101.99,134.18,91.16
2018-06-08,93.55,117.78,76.03,77.3,101.39,133.95,91.21
2018-06-11,93.58,117.85,76.1,77.0,101.49,133.8,90.88
2018-06-12,93.8,117.46,75.73,76.83,101.33,133.76,90.6
2018-06-13,93.71,117.9,75.78,77.01,101.47,133.73,90.61
2018-06-14,94.77,115.72,74.71,76.28,100.32,132.6,90.38
2018-06-15,94.79,116.17,74.46,75.83,100.25,132.81,90.35
2018-06-18,94.8,116.22,74.24,75.74,100.48,132.45,90.45
2018-06-19,95.08,115.89,73.8,75.26,100.58,131.74,90.84
2018-06-20,95.06,115.75,73.72,75.14,100.38,131.75,90.62
2018-06-21,94.74,116.08,73.79,75.09,100.85,132.51,90.94
2018-06-22,94.52,116.62,74.43,75.33,101.16,132.64,90.88
2018-06-25,94.28,117.05,74.15,75.2,101.3,132.82,91.1
2018-06-26,94.66,116.48,73.94,75.18,100.94,132.24,90.89
2018-06-27,95.27,115.59,73.45,74.98,100.32,131.2,90.72
2018-06-28,95.39,115.69,73.5,75.45,100.24,130.76,90.5
2018-06-29,94.64,116.95,74.0,76.1,100.97,132.09,90.1
2018-07-02,95.03,116.38,73.42,75.84,100.65,131.44,90.2
2018-07-03,94.67,116.62,73.81,76.07,100.84,131.83,90.46
2018-07-04,94.67,,,,,,
2018-07-05,94.47,116.93,73.88,76.13,100.67,132.21,90.35
2018-07-06,94.04,117.5,74.3,76.42,100.99,132.85,90.53
2018-07-09,94.08,117.52,74.67,76.26,100.85,132.57,90.24
2018-07-10,94.15,117.41,74.43,76.19,100.76,132.78,90.11
2018-07-11,94.72,116.74,73.69,75.7,100.45,132.05,89.3
2018-07-12,94.81,116.7,74.08,76.01,99.75,132.02,88.85
2018-07-13,94.75,116.93,74.24,75.93,99.85,132.32,88.98
2018-07-16,94.51,117.14,74.23,76.12,100.29,132.4,89.08
2018-07-17,94.94,116.6,73.87,75.77,99.98,131.1,88.59
2018-07-18,95.08,116.42,73.98,75.93,100.12,130.71,88.62
2018-07-19,95.15,116.44,73.58,75.36,100.09,130.17,88.95
2018-07-20,94.45,117.24,74.13,76.03,100.75,131.35,89.7
2018-07-23,94.67,116.91,73.81,75.9,100.73,131.01,89.82
2018-07-24,94.61,116.83,74.2,76.01,100.62,131.46,89.94
2018-07-25,94.36,117.3,74.55,76.64,100.87,131.98,90.09
2018-07-26,94.75,116.42,73.8,76.47,100.59,131.07,89.9
2018-07-27,94.67,116.62,74.0,76.5,100.59,131.12,90.05
2018-07-30,94.32,117.08,74.07,76.72,101.18,131.34,90.05
2018-07-31,94.49,116.93,74.27,76.85,100.99,131.2,89.42
2018-08-01,94.62,116.62,74.02,76.89,100.82,131.27,89.52
2018-08-02,95.16,115.84,73.64,76.78,100.45,130.17,89.56
2018-08-03,95.14,115.76,73.97,76.91,100.56,130.01,89.88
2018-08-06,95.36,115.53,73.88,76.89,100.36,129.44,89.76
2018-08-07,95.22,116.0,74.18,76.58,100.43,129.39,89.78
2018-08-08,95.05,116.12,74.33,76.8,100.72,128.86,90.12
2018-08-09,95.5,115.29,73.72,76.65,100.66,128.27,90.02
2018-08-10,96.36,114.18,73.03,76.05,100.49,127.69,90.19
2018-08-13,96.39,114.11,72.73,76.16,100.69,127.62,90.35
2018-08-14,96.73,113.45,72.4,76.55,100.58,127.16,89.94
2018-08-15,96.7,113.52,72.41,76.09,100.65,126.98,90.32
2018-08-16,96.64,113.75,72.61,76.01,100.31,127.16,90.2
2018-08-17,96.1,114.45,73.19,76.46,100.42,127.56,90.56
2018-08-20,95.9,114.88,73.39,76.67,100.89,127.96,90.84
2018-08-21,95.26,115.69,73.64,76.67,101.5,129.01,90.69
2018-08-22,95.15,115.97,73.52,76.96,101.73,129.15,90.45
2018-08-23,95.67,115.45,72.49,76.46,101.44,128.16,89.84
2018-08-24,95.15,116.21,73.26,76.74,101.72,128.45,89.9
2018-08-27,94.78,116.79,73.49,77.11,102.07,128.94,90.03
2018-08-28,94.72,116.94,73.35,77.32,102.46,128.74,89.95
2018-08-29,94.6,117.08,73.13,77.46,103.01,130.28,89.55
2018-08-30,94.72,116.71,72.66,77.03,103.17,130.15,90.05
2018-08-31,95.14,116.13,71.93,76.65,103.21,129.64,90.19
2018-09-03,95.14,,,,,,
2018-09-04,95.44,115.84,71.8,75.85,102.66,128.57,89.76
2018-09-05,95.18,116.34,71.93,75.9,102.94,129.08,89.69
2018-09-06,95.02,116.23,71.97,76.09,103.56,129.26,90.34
2018-09-07,95.36,115.71,71.1,75.98,103.2,129.16,90.09
2018-09-10,95.15,115.96,71.14,75.98,102.6,130.27,89.99
2018-09-11,95.25,116.05,71.22,76.56,102.82,130.27,89.6
2018-09-12,94.8,116.3,71.71,76.93,103.04,130.48,89.88
2018-09-13,94.52,116.91,71.92,76.94,103.56,131.09,89.35
2018-09-14,94.93,116.24,71.51,76.68,103.36,130.7,89.24
2018-09-17,94.5,116.86,71.79,76.71,103.9,131.61,89.39
2018-09-18,94.64,116.69,72.18,77.02,103.66,131.48,88.99
2018-09-19,94.54,116.77,72.65,77.38,103.41,131.5,89.08
2018-09-20,93.91,117.78,72.92,77.47,104.26,132.68,88.89
2018-09-21,94.22,117.63,73.01,77.37,104.3,130.73,88.83
2018-09-24,94.19,117.49,72.53,77.21,103.67,131.18,88.68
2018-09-25,94.13,117.68,72.51,77.2,103.63,131.83,88.55
2018-09-26,94.19,117.51,72.63,76.82,103.65,131.74,88.74
2018-09-27,94.89,116.41,72.09,76.68,102.32,130.79,88.19
2018-09-28,95.13,115.97,72.22,77.44,101.84,130.3,87.96
2018-10-01,95.3,115.79,72.22,78.05,101.68,130.41,87.74
2018-10-02,95.51,115.48,71.87,77.98,101.61,129.79,88.0
2018-10-03,95.76,114.73,71.03,77.68,100.84,129.43,87.35
2018-10-04,95.75,115.15,70.77,77.38,100.83,130.19,87.78
2018-10-05,95.62,115.3,70.55,77.22,100.79,131.2,87.93
2018-10-08,95.76,114.92,70.77,77.16,100.76,130.88,88.35
2018-10-09,95.67,114.92,71.02,77.22,100.83,131.43,88.5
2018-10-10,95.51,115.29,70.52,76.61,101.02,132.02,89.18
2018-10-11,95.02,115.95,71.22,76.73,101.03,132.32,89.19
2018-10-12,95.22,115.75,71.16,76.71,100.82,131.54,89.11
2018-10-15,95.06,115.8,71.31,76.97,101.28,131.53,89.46
2018-10-16,95.05,115.73,71.43,77.29,100.95,131.83,89.07
2018-10-17,95.58,115.02,71.09,76.8,100.49,131.08,88.75
2018-10-18,95.9,114.53,70.94,76.43,100.42,130.18,89.12
2018-10-19,95.71,115.21,71.2,76.29,100.37,130.72,88.85
2018-10-22,96.01,114.66,70.8,76.32,100.39,129.68,88.64
2018-10-23,95.96,114.73,70.85,76.43,100.47,129.8,88.94
2018-10-24,96.43,113.96,70.6,76.61,100.26,128.85,89.15
2018-10-25,96.68,113.73,70.79,76.48,100.04,128.2,88.96
2018-10-26,96.36,114.23,70.93,76.24,100.3,128.33,89.38
2018-10-29,96.58,113.75,70.55,76.15,99.79,127.96,88.99
2018-10-30,97.01,113.44,71.02,76.26,99.47,127.09,88.39
2018-10-31,97.13,113.14,70.76,75.99,99.16,127.68,88.54
2018-11-01,96.28,114.05,72.08,76.42,99.76,130.03,88.74
2018-11-02,96.54,113.88,72.01,76.31,99.7,129.74,88.34
2018-11-05,96.28,114.1,72.11,76.27,99.59,130.46,88.35
2018-11-06,96.32,114.26,72.41,76.21,99.74,130.98,88.17
2018-11-07,96.0,114.33,72.76,76.24,99.79,131.31,88.08
2018-11-08,96.72,113.67,72.57,76.03,99.4,130.68,87.67
2018-11-09,96.91,113.38,72.26,75.7,99.44,129.71,87.87
2018-11-12,97.54,112.21,71.74,75.49,98.93,128.5,87.87
2018-11-13,97.3,112.92,72.18,75.55,99.29,129.62,87.86
2018-11-14,96.8,113.14,72.33,75.53,99.37,129.99,88.04
2018-11-15,96.93,113.28,72.77,75.87,99.37,127.72,88.05
2018-11-16,96.47,115.05,73.3,76.05,100.01,128.31,88.79
2018-11-19,96.19,114.52,72.94,75.92,100.63,128.52,88.86
2018-11-20,96.84,113.69,72.13,75.17,100.5,127.86,88.7
2018-11-21,96.71,113.84,72.62,75.57,100.55,127.79,88.47
2018-11-22,96.71,,,,,,
2018-11-23,96.92,113.33,72.3,75.61,100.24,128.07,88.61
2018-11-26,97.07,113.29,72.19,75.46,100.16,128.14,88.05
2018-11-27,97.37,112.94,72.28,75.2,100.12,127.46,87.9
2018-11-28,96.79,113.7,73.08,75.33,100.66,128.3,87.99
2018-11-29,96.78,113.93,73.18,75.31,100.37,127.92,88.17
2018-11-30,97.27,112.81,73.12,75.24,100.17,127.53,88.06
2018-12-03,97.04,113.53,73.58,75.77,100.2,127.21,88.0
2018-12-04,96.97,113.43,73.42,75.39,100.26,127.16,88.67
2018-12-05,97.07,,,,,,
2018-12-06,96.81,113.76,72.36,74.73,100.69,127.81,88.73
2018-12-07,96.51,113.84,72.05,75.05,100.94,127.31,88.7
2018-12-10,97.22,113.53,71.89,74.63,101.01,125.56,88.27
2018-12-11,97.39,113.19,72.01,74.66,100.68,124.93,88.19
2018-12-12,97.04,113.69,72.17,74.88,100.68,126.27,88.27
2018-12-13,97.06,113.62,72.28,74.88,100.65,126.57,88.01
2018-12-14,97.44,113.08,71.74,74.7,100.18,125.87,88.18
2018-12-17,97.1,113.51,71.81,74.57,100.69,126.19,88.63
2018-12-18,97.1,113.65,71.83,74.25,100.74,126.41,88.88
2018-12-19,97.03,113.76,71.1,74.16,100.58,126.17,88.93
2018-12-20,96.28,114.49,71.09,74.05,101.27,126.65,89.86
2018-12-21,96.96,114.1,70.41,73.52,100.5,126.39,90.28
2018-12-24,96.55,114.13,70.5,73.46,101.24,127.06,90.65
2018-12-25,96.55,,,,,,
2018-12-26,97.05,113.55,70.67,73.66,100.44,126.34,89.86
2018-12-27,96.48,114.32,70.32,73.39,101.22,126.49,90.16
2018-12-28,96.4,114.37,70.42,73.33,101.6,126.99,90.6
2018-12-31,96.17,114.72,70.47,73.33,101.88,127.54,91.2
2019-01-01,96.17,,,,,,
2019-01-02,96.82,113.42,69.81,73.59,100.97,126.05,91.88
2019-01-03,96.31,113.92,70.04,74.12,101.34,126.36,92.86
2019-01-04,96.18,113.68,71.2,74.77,101.37,127.24,92.15
2019-01-07,95.67,114.74,71.48,75.2,102.08,127.8,92.0
2019-01-08,95.9,114.42,71.38,75.32,101.89,127.15,91.97
2019-01-09,95.22,115.44,71.73,75.7,102.62,127.92,92.46
2019-01-10,95.54,115.0,71.86,75.54,101.63,127.51,92.23
2019-01-11,95.67,114.65,72.14,75.37,101.64,128.41,92.21
2019-01-14,95.61,114.69,71.98,75.3,101.95,128.67,92.46
2019-01-15,96.04,114.1,72.0,75.36,101.22,128.63,91.98
2019-01-16,96.06,113.96,71.68,75.42,100.96,128.8,91.69
2019-01-17,96.06,113.91,71.94,75.31,100.62,129.86,91.54
2019-01-18,96.34,113.7,71.67,75.41,100.42,128.75,91.09
2019-01-21,96.34,,,,,,
2019-01-22,96.3,113.62,71.27,74.89,100.26,129.59,91.44
2019-01-23,96.12,113.82,71.41,74.93,100.49,130.69,91.25
2019-01-24,96.6,113.05,70.92,74.9,100.35,130.65,91.22
2019-01-25,95.79,113.7,71.81,75.66,100.8,131.97,91.28
2019-01-28,95.75,114.27,71.65,75.4,100.81,131.55,91.47
2019-01-29,95.82,114.34,71.55,75.34,100.53,130.65,91.45
2019-01-30,95.34,114.85,72.49,76.05,100.59,131.14,91.74
2019-01-31,95.58,114.48,72.7,76.16,100.61,131.09,91.88
2019-02-01,95.58,114.5,72.5,76.33,100.47,130.81,91.3
2019-02-04,95.85,114.36,72.24,76.25,100.22,130.39,91.01
2019-02-05,96.07,114.05,72.33,76.15,100.01,129.48,90.96
2019-02-06,96.39,113.65,71.05,75.69,99.77,129.38,90.92
2019-02-07,96.51,113.4,71.03,75.16,99.78,129.6,91.07
2019-02-08,96.64,113.5,71.01,75.31,99.95,129.44,91.18
2019-02-11,97.06,112.77,70.63,75.15,99.61,128.61,90.61
2019-02-12,96.71,113.29,70.96,75.54,99.38,128.97,90.55
2019-02-13,97.13,112.64,70.9,75.42,99.09,128.47,90.11
2019-02-14,96.98,112.96,71.06,75.23,99.52,128.04,90.51
2019-02-15,96.9,112.92,71.41,75.5,99.47,128.89,90.46
2019-02-18,96.9,,,,,,
2019-02-19,96.52,113.43,71.63,75.68,99.93,130.64,90.41
2019-02-20,96.45,113.43,71.65,75.9,99.98,130.48,90.24
2019-02-21,96.61,113.36,70.93,75.58,99.9,130.35,90.34
2019-02-22,96.51,113.21,71.28,76.13,99.87,130.53,90.39
2019-02-25,96.41,113.6,71.7,75.83,99.97,131.23,90.07
2019-02-26,96.0,113.92,71.86,75.94,100.04,132.53,90.44
2019-02-27,96.15,113.71,71.38,76.03,99.88,133.11,90.12
2019-02-28,96.16,113.71,70.97,75.92,100.18,132.64,89.78
2019-03-01,96.53,114.06,70.81,75.2,100.11,132.09,89.4
2019-03-04,96.68,113.38,70.9,75.16,100.09,131.78,89.49
2019-03-05,96.87,113.07,70.84,74.89,99.55,131.78,89.4
2019-03-06,96.87,113.09,70.3,74.4,99.53,131.7,89.49
2019-03-07,97.67,111.92,70.16,74.35,98.9,130.88,89.62
2019-03-08,97.31,112.31,70.47,74.54,99.18,130.18,89.81
2019-03-11,97.22,112.46,70.67,74.66,98.94,131.57,89.92
2019-03-12,96.94,112.88,70.81,74.88,99.22,130.63,89.84
2019-03-13,96.55,113.26,70.92,75.2,99.64,133.23,89.92
2019-03-14,96.78,113.02,70.66,75.0,99.6,132.3,89.55
2019-03-15,96.59,113.5,70.91,74.92,99.76,132.99,89.71
2019-03-18,96.52,113.38,71.03,74.99,99.9,132.5,89.74
2019-03-19,96.38,113.52,70.9,75.07,100.07,132.66,89.79
2019-03-20,95.76,114.15,71.15,75.18,100.77,131.93,90.35
2019-03-21,96.5,113.77,71.13,74.82,100.82,131.2,90.23
2019-03-22,96.65,112.95,70.81,74.45,100.64,132.17,90.85
2019-03-25,96.57,113.12,71.11,74.61,100.74,131.92,90.94
2019-03-26,96.74,112.64,71.32,74.72,100.54,132.05,90.39
2019-03-27,96.77,112.48,70.84,74.56,100.54,132.0,90.52
2019-03-28,97.2,112.28,70.78,74.41,100.48,130.45,90.38
2019-03-29,97.28,112.26,70.96,74.96,100.52,130.44,90.17
2019-04-01,97.23,112.07,71.08,75.13,100.08,130.53,89.79
2019-04-02,97.36,112.02,70.7,74.96,100.21,131.35,89.82
2019-04-03,97.09,112.36,71.14,74.95,100.26,131.64,89.71
2019-04-04,97.31,112.21,71.14,74.83,100.03,130.76,89.59
2019-04-05,97.39,112.21,71.08,74.67,100.01,130.38,89.51
2019-04-08,97.05,112.62,71.26,75.1,100.08,130.65,89.68
2019-04-09,97.01,112.63,71.25,75.02,100.0,130.51,89.97
2019-04-10,96.95,112.74,71.68,75.08,99.78,130.89,90.11
2019-04-11,97.18,112.59,71.26,74.73,99.68,130.54,89.56
2019-04-12,96.97,113.1,71.67,75.04,99.75,130.83,89.26
2019-04-15,96.94,113.03,71.73,74.79,99.6,130.95,89.26
2019-04-16,97.04,112.85,71.75,74.89,99.25,130.57,89.28
2019-04-17,97.01,112.97,71.76,74.94,98.98,130.42,89.25
