Date,AUDUSD,NZDUSD,GBPUSD,USDCAD,Crude Oil WTI
2016-11-10,0.7613,0.7213,1.2555,1.347,44.66
2016-11-11,0.7552,0.7119,1.2602,1.3544,43.41
2016-11-14,0.7551,0.7117,1.2487,1.3556,43.32
2016-11-15,0.7559,0.7102,1.2456,1.3449,45.81
2016-11-16,0.748,0.7070000000000001,1.2443,1.3443,45.57
2016-11-17,0.7407,0.7026,1.2416,1.3523,45.42
2016-11-18,0.7339,0.7017,1.2346,1.3501,45.69
2016-11-21,0.7369,0.7066,1.2493,1.3418,47.49
2016-11-22,0.7402,0.7063,1.2424,1.3442,48.03
2016-11-23,0.7385,0.7012,1.244,1.3488,47.96
2016-11-24,0.7408,0.7003,1.2452,1.3491,47.98
2016-11-25,0.7444,0.7043,1.2476,1.3530000000000002,46.06
2016-11-28,0.7482,0.7074,1.2415,1.3412,47.08
2016-11-29,0.7484,0.7126,1.249,1.3432,45.23
2016-11-30,0.7386,0.7083,1.2505,1.3435,49.44
2016-12-01,0.7415,0.7089,1.2593,1.3315,51.06
2016-12-02,0.7462,0.7137,1.2729,1.3294,51.68
2016-12-05,0.7472,0.7141,1.2733,1.3268,51.79
2016-12-06,0.7461,0.7120000000000001,1.2677,1.3277,50.93
2016-12-07,0.7481,0.7165,1.2622,1.3233,49.77
2016-12-08,0.7461,0.7174,1.2586,1.3192,50.84
2016-12-09,0.7453,0.7134,1.2576,1.3179,51.5
2016-12-12,0.75,0.7204,1.268,1.3131,52.83
2016-12-13,0.7499,0.7203,1.2658,1.3129,52.98
2016-12-14,0.7406,0.7118,1.2565,1.3281,51.04
2016-12-15,0.7359,0.7038,1.2419,1.3336,50.9
2016-12-16,0.7306,0.6970000000000001,1.2497,1.3336,51.9
2016-12-19,0.7246,0.6929,1.24,1.3408,52.12
2016-12-20,0.726,0.6916,1.2367,1.3369,52.23
2016-12-21,0.7238,0.6899,1.2354,1.3413,52.49
2016-12-22,0.7217,0.6905,1.2283,1.3483,52.95
2016-12-23,0.7183,0.6881,1.2292,1.3536,53.02
2016-12-26,0.7189,0.6902,1.2288,1.3511,53.19
2016-12-27,0.7185,0.6890000000000001,1.2271,1.3575,53.9
2016-12-28,0.7177,0.6920000000000001,1.2226,1.3561,54.06
2016-12-29,0.7218,0.6966,1.2263,1.3503,53.77
2016-12-30,0.7216,0.6947,1.2338,1.3433,53.72
2017-01-02,0.7186,0.6925,1.2275,1.3438,54.03
2017-01-03,0.7226,0.6917,1.2239,1.3430000000000002,52.33
2017-01-04,0.7284,0.6971,1.2322,1.3301,53.26
2017-01-05,0.7337,0.7025,1.2418,1.3225,53.76
2017-01-06,0.7298,0.6959,1.2287,1.3236,53.99
2017-01-09,0.7353,0.7016,1.2162,1.3216,51.96
2017-01-10,0.7368,0.6990000000000001,1.2177,1.3232,50.82
2017-01-11,0.7441,0.7056,1.2212,1.3178,52.25
2017-01-12,0.7483,0.7097,1.2163,1.3145,53.01
2017-01-13,0.7502,0.7131,1.2179,1.3113,52.37
2017-01-15,,,,,52.45
2017-01-16,0.7478,0.7103,1.2048,1.3175,52.52
2017-01-17,0.7567,0.7215,1.2413,1.3043,52.48
2017-01-18,0.7506,0.7124,1.2259,1.327,51.08
2017-01-19,0.7561,0.7189,1.2342,1.3319,51.37
2017-01-20,0.7556,0.7169,1.2375,1.3322,52.42
2017-01-23,0.7583,0.7233,1.2535,1.3237,52.75
2017-01-24,0.7582,0.7247,1.2521,1.3159,53.18
2017-01-25,0.7572,0.7298,1.2634,1.3071,52.75
2017-01-26,0.7536,0.7246,1.2593,1.3090000000000002,53.78
2017-01-27,0.7551,0.7265,1.2555,1.3153,53.17
2017-01-30,0.7556,0.7285,1.2486,1.3117,52.63
2017-01-31,0.7585,0.7311,1.2579,1.3030000000000002,52.81
2017-02-01,0.7586,0.728,1.2658,1.3049,53.88
2017-02-02,0.7658,0.7288,1.2528,1.3026,53.54
2017-02-03,0.7683,0.7316,1.2488,1.3023,53.83
2017-02-06,0.7659999999999999,0.732,1.247,1.3082,53.01
2017-02-07,0.7625,0.7301,1.2511,1.3183,52.17
2017-02-08,0.7646,0.7266,1.2539,1.3144,52.34
2017-02-09,0.7624,0.7188,1.2496,1.3145,53.0
2017-02-10,0.7676,0.7199,1.2491,1.3081,53.86
2017-02-13,0.764,0.7177,1.2528,1.3072,52.93
2017-02-14,0.7664,0.7168,1.247,1.3077,53.2
2017-02-15,0.7709999999999999,0.7223,1.2459,1.3079,53.11
2017-02-16,0.7694,0.721,1.249,1.3071,53.36
2017-02-17,0.7671,0.7195,1.2414,1.3099,53.4
2017-02-19,,,,,53.79
2017-02-20,0.7689,0.7191,1.2461,1.3106,53.97
2017-02-21,0.7675,0.7163,1.2473,1.3141,54.06
2017-02-22,0.7703,0.7190000000000001,1.2451,1.3164,53.59
2017-02-23,0.7715,0.7229,1.2555,1.3105,54.45
2017-02-24,0.7674,0.7204,1.2468,1.3091,53.99
2017-02-27,0.7673,0.7192,1.2444,1.3182,54.05
2017-02-28,0.7658,0.7192,1.2381,1.33,54.01
2017-03-01,0.7676,0.7144,1.2295,1.3326,53.83
2017-03-02,0.7572,0.7064,1.2267,1.3391,52.61
2017-03-03,0.7595,0.7042,1.2295,1.3377,53.33
2017-03-06,0.7579,0.6994,1.2236,1.3411,53.2
2017-03-07,0.7588,0.6955,1.22,1.3414,53.14
2017-03-08,0.7527,0.6915,1.217,1.3493,50.28
2017-03-09,0.7506,0.6901,1.2167,1.351,49.28
2017-03-10,0.7542,0.6922,1.2171,1.3471,48.49
2017-03-13,0.7571,0.6924,1.2219,1.3446,48.4
2017-03-14,0.7559999999999999,0.6919,1.2154,1.348,47.72
2017-03-15,0.7709999999999999,0.7045,1.2292,1.3304,48.86
2017-03-16,0.7678,0.6987,1.236,1.3319,48.75
2017-03-17,0.7702,0.7016,1.2394,1.335,48.78
2017-03-20,0.773,0.7055,1.2358,1.3348,48.22
2017-03-21,0.7691,0.7042,1.2479,1.3352,47.34
2017-03-22,0.7678,0.7044,1.2484,1.3328,48.04
2017-03-23,0.7627,0.7029,1.2521,1.3351,47.7
2017-03-24,0.7623,0.7029,1.247,1.3379,47.97
2017-03-27,0.7618,0.7046,1.2556,1.3377,47.73
2017-03-28,0.7634,0.7014,1.245,1.3383,48.37
2017-03-29,0.767,0.7033,1.2434,1.3326,49.51
2017-03-30,0.7641,0.6995,1.2469,1.3343,50.35
2017-03-31,0.7629,0.7007,1.255,1.3313,50.6
2017-04-03,0.7605,0.7014,1.2487,1.338,50.24
2017-04-04,0.7565,0.6973,1.2441,1.3402,51.03
2017-04-05,0.757,0.6964,1.2483,1.3435,51.15
2017-04-06,0.7546,0.6970000000000001,1.247,1.3414,51.7
2017-04-07,0.75,0.6936,1.2373,1.3406,52.24
2017-04-10,0.7501,0.6962,1.2414,1.3327,53.08
2017-04-11,0.7499,0.696,1.2491,1.3325,53.4
2017-04-12,0.7521,0.6969,1.254,1.3253,53.11
2017-04-13,0.7569,0.6998,1.2506,1.3329,53.18
2017-04-14,0.7577,0.6999,1.2524,1.3326,
2017-04-17,0.759,0.7007,1.2565,1.3317,52.65
2017-04-18,0.7559999999999999,0.7043,1.2841,1.3377,52.41
2017-04-19,0.7498,0.7004,1.2779,1.3485,50.44
2017-04-20,0.7527,0.7012,1.2813,1.347,50.27
2017-04-21,0.7543,0.7033,1.2813,1.3499,49.62
2017-04-24,0.7571,0.7017,1.2794,1.3501,49.23
2017-04-25,0.7536,0.6951,1.2841,1.3572,49.56
2017-04-26,0.7474,0.6891,1.2847,1.3615,49.62
2017-04-27,0.7469,0.6878,1.2904,1.3633,48.97
2017-04-28,0.7489,0.6868,1.2951,1.3652,49.33
2017-05-01,0.7526,0.6907,1.2886,1.3681,48.84
2017-05-02,0.7536,0.6936,1.2938,1.3709,47.66
2017-05-03,0.7422,0.6878,1.2867,1.3729,47.82
2017-05-04,0.7409,0.6869,1.2921,1.3749,45.52
2017-05-05,0.7421,0.6917,1.2981,1.3652,46.22
2017-05-08,0.7387,0.6907,1.294,1.369,46.43
2017-05-09,0.7345,0.6897,1.2935,1.3719999999999999,45.88
2017-05-10,0.7369,0.6942,1.2938,1.3655,47.33
2017-05-11,0.7379,0.6849,1.2886,1.3697,47.83
2017-05-12,0.7386,0.6864,1.2891,1.371,47.84
2017-05-15,0.7413,0.6882,1.2893,1.3632,48.85
2017-05-16,0.7427,0.6883,1.2917,1.3606,48.66
2017-05-17,0.7432,0.6942,1.2973,1.3603,49.07
2017-05-18,0.7419,0.6899,1.2939,1.3603,49.35
2017-05-19,0.7461,0.6927,1.3035,1.3514,50.33
2017-05-22,0.7478,0.6996,1.3,1.3503,50.73
2017-05-23,0.7479,0.7012,1.2962,1.3515,51.47
2017-05-24,0.7504,0.7048,1.2974,1.3408,51.36
2017-05-25,0.7454,0.7023,1.294,1.3484,48.9
2017-05-26,0.7447,0.7062,1.2804,1.3446,49.8
2017-05-28,,,,,49.94
2017-05-29,0.7440000000000001,0.7057,1.2841,1.3454,49.97
2017-05-30,0.7466,0.7096,1.2858,1.3459999999999999,49.66
2017-05-31,0.743,0.7084,1.2890000000000001,1.3501,48.32
2017-06-01,0.7374,0.706,1.2881,1.3515,48.36
2017-06-02,0.7446,0.7141,1.2887,1.3482,47.66
2017-06-05,0.7487,0.7138,1.2903,1.3473,47.4
2017-06-06,0.7509,0.7185,1.2911,1.3455,48.19
2017-06-07,0.7549,0.7195,1.2961,1.3509,45.72
2017-06-08,0.7546,0.7216,1.2953,1.3508,45.64
2017-06-09,0.753,0.7211,1.2745,1.347,45.83
2017-06-12,0.7541,0.72,1.2656,1.3324,46.08
2017-06-13,0.7538,0.7221,1.2753,1.3242,46.46
2017-06-14,0.7588,0.7269,1.2752,1.3247,44.73
2017-06-15,0.7579,0.7208,1.2755,1.327,44.46
2017-06-16,0.7621,0.725,1.2776,1.3212,44.74
2017-06-19,0.7599,0.7235,1.2736,1.3218,44.2
2017-06-20,0.7581,0.7241,1.2631,1.3267,43.23
2017-06-21,0.7553,0.7225,1.2671,1.3334,42.53
2017-06-22,0.7542,0.7265,1.2682,1.3234,42.74
2017-06-23,0.7569,0.7287,1.2718,1.3267,43.01
2017-06-26,0.7585,0.7289,1.2721,1.3243,43.38
2017-06-27,0.7583,0.7271,1.2816,1.3199,44.24
2017-06-28,0.7641,0.7306,1.2926,1.3039,44.74
2017-06-29,0.7684,0.73,1.3006,1.3004,44.93
2017-06-30,0.7691,0.7333,1.3027,1.2965,46.04
2017-07-03,0.7661,0.7294,1.2937,1.3008,47.07
2017-07-04,0.7604,0.7290000000000001,1.2919999999999998,1.2937,47.13
2017-07-05,0.7603,0.7289,1.2935,1.2957,45.13
2017-07-06,0.7586,0.7276,1.2971,1.2978,45.52
2017-07-07,0.7606,0.7282,1.2892,1.2876,44.23
2017-07-10,0.7607,0.7275,1.2879,1.2891,44.4
2017-07-11,0.7638,0.7225,1.2849,1.2914,45.04
2017-07-12,0.7678,0.7259,1.2885,1.275,45.49
2017-07-13,0.773,0.7324,1.2939,1.2722,46.08
2017-07-14,0.7833,0.7347,1.3096,1.2643,46.54
2017-07-17,0.7801,0.7319,1.3055,1.2698,46.02
2017-07-18,0.7916,0.735,1.304,1.2628,46.4
2017-07-19,0.7953,0.7357,1.3018,1.2606,47.12
2017-07-20,0.7958,0.7401,1.2974,1.2590000000000001,46.79
2017-07-21,0.7915,0.7456,1.2995,1.2539,45.77
2017-07-24,0.7924,0.7438,1.3029,1.2509,46.34
2017-07-25,0.7937,0.7417,1.3026,1.2509,47.89
2017-07-26,0.8006,0.752,1.3121,1.2445,48.75
2017-07-27,0.7967,0.7491,1.3067,1.2553,49.04
2017-07-28,0.7987,0.7513,1.3135,1.2434,49.71
2017-07-31,0.8003,0.7515,1.3214,1.2479,50.17
2017-08-01,0.7968,0.7467,1.3203,1.2536,49.16
2017-08-02,0.7967,0.7429,1.3223,1.2566,49.59
2017-08-03,0.7949,0.7435,1.3139,1.2586,49.03
2017-08-04,0.7926,0.741,1.3036,1.2652,49.58
2017-08-07,0.7913,0.7363,1.3035,1.2681,49.39
2017-08-08,0.7913,0.733,1.2991,1.2667,49.17
2017-08-09,0.7889,0.7339,1.3005,1.27,49.56
2017-08-10,0.7875,0.7275,1.2975,1.2744,48.59
2017-08-11,0.7894,0.732,1.3012,1.2683,48.82
2017-08-14,0.7851,0.7288,1.2965,1.2721,47.59
2017-08-15,0.7822,0.7236,1.287,1.2757,47.55
2017-08-16,0.7924,0.7313,1.2890000000000001,1.2616,46.78
2017-08-17,0.7886,0.7282,1.2869,1.2679,47.09
2017-08-18,0.7931,0.7314,1.2876,1.2586,48.51
2017-08-21,0.7939,0.7327,1.2901,1.2559,47.37
2017-08-22,0.7911,0.7279,1.2824,1.2561,47.64
2017-08-23,0.7904,0.7226,1.28,1.2555,48.41
2017-08-24,0.7902,0.7215,1.28,1.2518,47.43
2017-08-25,0.7934,0.7241,1.2887,1.2481,47.87
2017-08-28,0.7963,0.7256,1.2933,1.2508,46.57
2017-08-29,0.7947,0.7257,1.2919999999999998,1.2511,46.44
2017-08-30,0.7905,0.7203,1.2926,1.2621,45.96
2017-08-31,0.7947,0.718,1.2931,1.2482,47.23
2017-09-01,0.7968,0.7156,1.2951,1.2396,47.29
2017-09-03,,,,,47.32
2017-09-04,0.7944,0.7162,1.2932,1.2418,47.41
2017-09-05,0.7996,0.7235,1.3033,1.2372,48.66
2017-09-06,0.8,0.72,1.3043,1.2225,49.16
2017-09-07,0.8047,0.7233,1.3101,1.2113,49.09
2017-09-08,0.8059,0.7265,1.3198,1.2154,47.48
2017-09-11,0.8029,0.7255,1.3163,1.2109999999999999,48.07
2017-09-12,0.8019,0.7288,1.3284,1.2184,48.23
2017-09-13,0.7985,0.7240000000000001,1.3211,1.2173,49.3
2017-09-14,0.8006,0.7222,1.3397,1.2164,49.89
2017-09-15,0.8002,0.7290000000000001,1.3593,1.2194,49.89
2017-09-18,0.7961,0.7266,1.3494,1.229,49.91
2017-09-19,0.8009999999999999,0.7318,1.3509,1.229,49.48
2017-09-20,0.8032,0.7357,1.3494,1.2321,50.41
2017-09-21,0.7933,0.7307,1.3579,1.2327,50.55
2017-09-22,0.7963,0.7341,1.3493,1.2338,50.66
2017-09-25,0.7936,0.7264,1.3467,1.2371,52.22
2017-09-26,0.7887,0.7209,1.3458,1.2347,51.88
2017-09-27,0.7849,0.7201,1.3387,1.2474,52.14
2017-09-28,0.7857,0.7236,1.3442,1.2426,51.56
2017-09-29,0.7834,0.7207,1.3397,1.247,51.67
2017-10-02,0.7827,0.7196,1.3277,1.2509,50.58
2017-10-03,0.7835,0.7159,1.3236,1.2488,50.42
2017-10-04,0.7864,0.7168,1.3245,1.2473,49.98
2017-10-05,0.7795,0.7115,1.3119,1.2565,50.79
2017-10-06,0.7771,0.7094,1.3066,1.2536,49.29
2017-10-09,0.7753,0.7065,1.3142,1.2549,49.58
2017-10-10,0.7778,0.7069,1.3204,1.2515,50.92
2017-10-11,0.7788,0.7085,1.3223,1.246,51.3
2017-10-12,0.7822,0.713,1.3262,1.2474,50.6
2017-10-13,0.7889,0.7167,1.3287,1.2468,51.45
2017-10-16,0.7851,0.7172,1.325,1.2518,51.87
2017-10-17,0.7845,0.7171,1.3191,1.252,51.88
2017-10-18,0.7846,0.7153,1.3205,1.2467,52.04
2017-10-19,0.7879999999999999,0.7032,1.3159,1.2486,51.29
2017-10-20,0.7819,0.6970000000000001,1.319,1.2626,51.47
2017-10-23,0.7806,0.6966,1.3197,1.2652,51.9
2017-10-24,0.7776,0.6902,1.3136,1.2675,52.47
2017-10-25,0.7704,0.6887,1.3264,1.2796,52.18
2017-10-26,0.7661,0.6844,1.3159999999999998,1.2847,52.64
2017-10-27,0.7679,0.6881,1.3129,1.2808,53.9
2017-10-30,0.7688,0.6877,1.3208,1.2830000000000001,54.15
2017-10-31,0.7657,0.6847,1.3283,1.2886,54.38
2017-11-01,0.7676,0.6885,1.3246,1.2868,54.3
2017-11-02,0.7713,0.6914,1.3059,1.2808,54.54
2017-11-03,0.7651,0.6907,1.3076,1.2763,55.64
2017-11-06,0.7692,0.6946,1.3172,1.2704,57.35
2017-11-07,0.7645,0.6901,1.3167,1.2774,57.2
2017-11-08,0.7678,0.6965,1.3116,1.2727,56.81
2017-11-09,0.7679,0.6948,1.3151,1.2683,57.17
2017-11-10,0.7662,0.6929,1.3191,1.2682,56.74
2017-11-13,0.7622,0.6903,1.3116,1.2733,56.76
2017-11-14,0.7631,0.6876,1.3165,1.2731,55.7
2017-11-15,0.7588,0.6878,1.3171,1.2764,55.33
2017-11-16,0.7588,0.6851,1.3195,1.2757,55.14
2017-11-17,0.7566,0.6817,1.3214,1.2763,56.55
2017-11-20,0.755,0.6809999999999999,1.3235,1.2819999999999998,56.09
2017-11-21,0.7579,0.6829999999999999,1.3239,1.2778,56.83
2017-11-22,0.7619,0.6883,1.3326,1.2693,58.02
2017-11-23,0.7624,0.6891,1.331,1.2713,58.38
2017-11-24,0.7614,0.6881,1.3337,1.2715,58.95
2017-11-27,0.7602,0.6912,1.3318,1.2769,58.11
2017-11-28,0.7595,0.69,1.3338,1.2816,57.99
2017-11-29,0.7571,0.6881,1.3409,1.2865,57.3
2017-11-30,0.7567,0.6832,1.3526,1.2896,57.4
2017-12-01,0.7609999999999999,0.6886,1.3473,1.2683,58.36
2017-12-04,0.7599,0.6858,1.3479,1.2670000000000001,57.47
2017-12-05,0.7607,0.6876,1.3443,1.2688,57.62
2017-12-06,0.7563,0.6883,1.3394,1.2790000000000001,55.96
2017-12-07,0.7512,0.6831,1.3474,1.2851,56.69
2017-12-08,0.7506,0.6841,1.3392,1.2845,57.36
2017-12-11,0.7527,0.6913,1.3339,1.2856,57.99
2017-12-12,0.7559,0.6934,1.3317,1.2862,57.14
2017-12-13,0.7637,0.7023,1.3419999999999999,1.2815,56.6
2017-12-14,0.7666,0.6983,1.3432,1.2796,57.04
2017-12-15,0.7645,0.6990000000000001,1.3321,1.2862,57.3
2017-12-18,0.7663,0.6995,1.3382,1.2862,57.16
2017-12-19,0.7666,0.6974,1.3385,1.2878,57.46
2017-12-20,0.7667,0.7012,1.3376,1.2836,58.09
2017-12-21,0.7702,0.7018,1.3385,1.2738,58.36
2017-12-22,0.7716,0.7023,1.3362,1.2733,58.47
2017-12-25,0.7717,0.7022,1.3369,1.2729,58.59
2017-12-26,0.7728,0.7039,1.3374,1.2690000000000001,59.97
2017-12-27,0.7768,0.7061,1.3397,1.2655,59.64
2017-12-28,0.7798,0.7089,1.3443,1.2569,59.84
2017-12-29,0.7802,0.7087,1.3515,1.2579,60.42
2018-01-01,0.7805,0.7106,1.3503,1.2545,60.24
2018-01-02,0.7829999999999999,0.7105,1.3588,1.2513,60.37
2018-01-03,0.7836,0.7092,1.3516,1.2533,61.63
2018-01-04,0.7864,0.7155,1.3553,1.2487,62.01
2018-01-05,0.7864,0.7169,1.3571,1.2409,61.44
2018-01-08,0.7841,0.7176,1.3568,1.2421,61.73
2018-01-09,0.7823,0.7161,1.354,1.2464,62.96
2018-01-10,0.7843,0.7198,1.3507,1.2547,63.57
2018-01-11,0.7891,0.7261,1.3538,1.2519,63.8
2018-01-12,0.7913,0.7256,1.3729,1.2457,64.3
2018-01-14,,,,,64.28
2018-01-15,0.7965,0.7301,1.3792,1.2429,64.73
2018-01-16,0.7961,0.7267,1.3793,1.2435,63.73
2018-01-17,0.797,0.7273,1.3827,1.2436,63.97
2018-01-18,0.8,0.7302,1.3893,1.2418,63.95
2018-01-19,0.7993,0.7277,1.3852,1.2489,63.37
2018-01-22,0.8017,0.7328,1.3987,1.2444,63.49
2018-01-23,0.7998,0.7355,1.4001,1.2416,64.47
2018-01-24,0.8062,0.7338,1.4243,1.2349,65.61
2018-01-25,0.8031,0.7326,1.4146,1.2382,65.51
2018-01-26,0.8112,0.7356,1.4169999999999998,1.2311,66.14
2018-01-29,0.8095,0.7322,1.4075,1.2338,65.56
2018-01-30,0.8083,0.7331,1.4146,1.2334,64.5
2018-01-31,0.8055,0.7365,1.4192,1.2315,64.73
2018-02-01,0.8039,0.7398,1.4265,1.2268,65.8
2018-02-02,0.7923,0.7302,1.4123,1.2426,65.45
2018-02-05,0.7878,0.7265,1.3959,1.2539,64.15
2018-02-06,0.7906,0.7342,1.3948,1.2491,63.39
2018-02-07,0.7823,0.7239,1.3882,1.2569,61.79
2018-02-08,0.778,0.7217,1.3914,1.2603,61.15
2018-02-09,0.7814,0.7246,1.3838,1.2578,59.2
2018-02-12,0.7861,0.7264,1.3838,1.2575,59.29
2018-02-13,0.7859999999999999,0.7274,1.3892,1.2592,59.19
2018-02-14,0.7925,0.737,1.3998,1.249,60.6
2018-02-15,0.7945,0.7408,1.4099,1.2478,61.34
2018-02-16,0.7913,0.7389,1.4042,1.2557,61.68
2018-02-18,,,,,61.72
2018-02-19,0.7913,0.7372,1.4005,1.2561,62.38
2018-02-20,0.7883,0.7348,1.3996,1.2646,61.9
2018-02-21,0.7804,0.7319,1.3918,1.2703,61.68
2018-02-22,0.7845,0.7340000000000001,1.3956,1.2705,62.77
2018-02-23,0.7844,0.7290000000000001,1.3967,1.263,63.55
2018-02-26,0.7855,0.7304,1.3967,1.2681,63.91
2018-02-27,0.779,0.7236,1.3909,1.2776,63.01
2018-02-28,0.7762,0.7212,1.376,1.2832,61.64
2018-03-01,0.7756,0.7249,1.3776,1.2839,60.99
2018-03-02,0.7764,0.7236,1.3805,1.288,61.25
2018-03-05,0.7765,0.7226,1.3849,1.2964,62.57
2018-03-06,0.7828,0.7290000000000001,1.3887,1.2876,62.6
2018-03-07,0.7825,0.7285,1.3901,1.2912,61.15
2018-03-08,0.7792,0.7264,1.3812,1.2896,60.12
2018-03-09,0.7851,0.7282,1.3849,1.2812,62.04
2018-03-12,0.7873,0.7296,1.3905,1.2839,61.36
2018-03-13,0.7859999999999999,0.7325,1.3962,1.2965,60.71
2018-03-14,0.7877,0.7332,1.3961,1.2955,60.96
2018-03-15,0.7799,0.7278,1.3938,1.3053,61.19
2018-03-16,0.7716,0.7217,1.3941,1.3097,62.34
2018-03-19,0.7718,0.7244,1.4024,1.3077,62.06
2018-03-20,0.7683,0.7184,1.3998,1.3072,63.4
2018-03-21,0.7765,0.7229,1.4142,1.2903,65.17
2018-03-22,0.7693,0.7206,1.4096,1.294,64.3
2018-03-23,0.7698,0.7235,1.4134,1.2893,65.88
2018-03-26,0.7749,0.7298,1.4228,1.2841,65.55
2018-03-27,0.7679,0.7269,1.4157,1.2883,65.25
2018-03-28,0.7661,0.7212,1.4078,1.2923,64.38
2018-03-29,0.7678,0.7235,1.4017,1.2884,64.94
2018-03-30,0.7679,0.7236,1.4018,1.2894,
2018-04-02,0.7664,0.7213,1.4045,1.2913,63.01
2018-04-03,0.7684,0.7258,1.4059,1.2807,63.51
2018-04-04,0.7717,0.7306,1.4082,1.2770000000000001,63.37
2018-04-05,0.7685,0.7278,1.4003,1.2749,63.54
2018-04-06,0.7678,0.7265,1.4092,1.2784,62.06
2018-04-09,0.7698,0.7307,1.4131,1.2698,63.42
2018-04-10,0.7761,0.7361,1.4175,1.2603,65.51
2018-04-11,0.7755,0.7358,1.4179,1.258,66.82
2018-04-12,0.7754,0.7376,1.4227,1.2584,67.07
2018-04-13,0.7768,0.7359,1.4241,1.2613,67.39
2018-04-16,0.778,0.7363,1.4338,1.2565,66.22
2018-04-17,0.7766,0.7343,1.4288,1.2548,66.52
2018-04-18,0.7784,0.7319,1.4203,1.2629,68.47
2018-04-19,0.7731,0.7272,1.4091,1.2672,68.29
2018-04-20,0.7673,0.7209,1.4004,1.2759,68.38
2018-04-23,0.7604,0.7148,1.3941,1.2849,68.64
2018-04-24,0.7604,0.7120000000000001,1.3977,1.2833,67.7
2018-04-25,0.7564,0.7070000000000001,1.3931,1.2843,68.05
2018-04-26,0.7556,0.7062,1.3916,1.2867,68.19
2018-04-27,0.7582,0.7085,1.3780000000000001,1.2828,68.1
2018-04-30,0.7533,0.7036,1.3772,1.284,68.57
2018-05-01,0.7490000000000001,0.7005,1.3614,1.2848,67.25
2018-05-02,0.7497,0.6996,1.3578,1.2884,67.93
2018-05-03,0.7531,0.7042,1.3576,1.2847,68.43
2018-05-04,0.7542,0.7020000000000001,1.3533,1.2846,69.72
2018-05-07,0.7517,0.7017,1.3557,1.2881,70.73
2018-05-08,0.7451,0.6970000000000001,1.3546,1.295,69.06
2018-05-09,0.7464,0.6986,1.3546,1.2854,71.14
2018-05-10,0.7533,0.6963,1.3517,1.2767,71.36
2018-05-11,0.7543,0.6968,1.3543,1.2793,70.7
2018-05-14,0.7526,0.6914,1.3556,1.2813,70.96
2018-05-15,0.7472,0.6862,1.3506,1.2874,71.31
2018-05-16,0.7517,0.6897,1.3488,1.2787,71.49
2018-05-17,0.7511,0.6877,1.3517,1.2807,71.49
2018-05-18,0.7513,0.6912,1.3474,1.2882,71.28
2018-05-21,0.7582,0.6946,1.3431,1.2787,72.24
2018-05-22,0.7576,0.6934,1.3436,1.2819,72.13
2018-05-23,0.7561,0.6915,1.3349,1.2831,71.84
2018-05-24,0.7576,0.6923,1.3381,1.2882,70.71
2018-05-25,0.7549,0.6918,1.3309,1.2972,67.88
2018-05-27,,,,,67.36
2018-05-28,0.7547,0.6943,1.3314,1.2992,67.05
2018-05-29,0.7505,0.6904,1.3254,1.3018,66.73
2018-05-30,0.7578,0.6988,1.3292,1.2873,68.21
2018-05-31,0.7569,0.6999,1.33,1.2958,67.04
2018-06-01,0.7568,0.6983,1.3348,1.2949,65.81
2018-06-04,0.7645,0.7029,1.3313,1.2929,64.75
2018-06-05,0.7618,0.7025,1.3397,1.2971,65.52
2018-06-06,0.7667,0.7033,1.3413,1.2944,64.73
2018-06-07,0.7626,0.7028,1.3422,1.2972,65.95
2018-06-08,0.76,0.7034,1.3412,1.2926,65.74
2018-06-11,0.7611,0.7027,1.3375,1.2977,66.1
2018-06-12,0.7573,0.7007,1.3372,1.3015,66.36
2018-06-13,0.7579,0.7025,1.3376,1.2986,66.64
2018-06-14,0.748,0.6977,1.3262,1.3103,66.89
2018-06-15,0.7444,0.695,1.3285,1.3202,65.06
2018-06-18,0.7423,0.6944,1.3244,1.32,65.85
2018-06-19,0.7383,0.6901,1.318,1.3284,65.07
2018-06-20,0.7368,0.6863,1.3173,1.3312,66.22
2018-06-21,0.7381,0.688,1.3252,1.3314,65.54
2018-06-22,0.7441,0.6908,1.327,1.3272,68.58
2018-06-25,0.7414,0.69,1.3277,1.3295,68.08
2018-06-26,0.7394,0.6864,1.3228,1.331,70.53
2018-06-27,0.7341,0.6792,1.3113,1.3339,72.76
2018-06-28,0.7355,0.6756,1.3078,1.3246,73.45
2018-06-29,0.7405,0.6766,1.3209,1.3132,74.15
2018-07-02,0.7341,0.6716,1.3143,1.3186,73.94
2018-07-03,0.7386,0.6755,1.3193,1.3139,74.14
2018-07-04,0.7382,0.6762,1.3233,1.3143,74.13
2018-07-05,0.7387,0.6785,1.3227,1.3133,72.94
2018-07-06,0.7433,0.6841,1.3285,1.3082,73.8
2018-07-09,0.7467,0.6836,1.3259,1.311,73.85
2018-07-10,0.7459,0.6838,1.3276,1.3111,74.11
2018-07-11,0.7366,0.6757,1.3205,1.3206,70.38
2018-07-12,0.7409,0.6785,1.3206,1.3154,70.33
2018-07-13,0.7424,0.6765,1.3235,1.3161,71.01
2018-07-16,0.742,0.6777,1.3236,1.3135,68.06
2018-07-17,0.7388,0.6784,1.3115,1.319,68.08
2018-07-18,0.7398,0.6794,1.3069,1.3171,68.76
2018-07-19,0.7359,0.6746,1.3014,1.327,69.46
2018-07-20,0.7423,0.6809,1.3134,1.315,70.46
2018-07-23,0.7381,0.6786,1.3102,1.3173,67.89
