Date,XAGUSD,XAGEUR,XAGGBP,XAGCAD,XAGCHF,XAGAUD
2017-10-09,16.96,14.45,,21.28,16.617,21.875
2017-10-10,17.117,14.5,,21.42,16.691,22.008000000000003
2017-10-11,17.17,14.46,,21.36,16.691,22.015
2017-10-12,17.22,14.56,,21.48,16.796,22.016
2017-10-13,17.4,14.72,,21.69,16.956,22.055999999999997
2017-10-15,,,,,,22.046
2017-10-16,17.23,14.61,,21.57,16.807000000000002,21.945999999999998
2017-10-17,17.032,14.48,,21.33,16.665,21.709
2017-10-18,17.005,14.43,,21.2,16.692,21.674
2017-10-19,17.249000000000002,14.55,,21.54,16.84,21.89
2017-10-20,17.041,14.46,,21.52,16.773,21.794
2017-10-22,,,,,,21.726999999999997
2017-10-23,17.09,14.55,,21.62,16.833,21.891
2017-10-24,16.968,14.43,,21.51,16.817,21.820999999999998
2017-10-25,16.956,14.35,,21.7,16.781,22.01
2017-10-26,16.791,14.41,,21.57,16.752,21.916999999999998
2017-10-27,16.858,14.52,,21.59,16.82,21.956
2017-10-29,,,,,,21.968000000000004
2017-10-30,16.855,14.47,,21.63,16.761,21.924
2017-10-31,16.71,14.38,,21.57,16.704,21.866
2017-11-01,17.145,14.76,,22.06,17.202,22.336
2017-11-02,17.113,14.68,,21.92,17.101,22.186
2017-11-03,16.849,14.51,,21.5,16.86,22.021
2017-11-05,,,,,,22.058000000000003
2017-11-06,17.229,14.84,,21.89,17.186,22.401
2017-11-07,16.955,14.62,,21.65,16.945,22.163
2017-11-08,17.035,14.69,,21.68,17.039,22.191
2017-11-09,16.997,14.6,,21.55,16.889,22.124000000000002
2017-11-10,16.901,14.49,,21.43,16.831,22.059
2017-11-12,,,,,,22.124000000000002
2017-11-13,17.046,14.61,,21.71,16.987000000000002,22.372
2017-11-14,17.035,14.43,,21.67,16.845,22.309
2017-11-15,16.994,14.41,,21.69,16.797,22.393
2017-11-16,17.082,14.52,,21.8,16.989,22.524
2017-11-17,17.308,14.67,,22.09,17.111,22.877
2017-11-19,,,,,,22.836
2017-11-20,16.93,14.42,,21.69,16.807000000000002,22.404
2017-11-21,16.965,14.46,,21.69,16.833,22.403000000000002
2017-11-22,17.152,14.51,,21.77,16.843,22.516
2017-11-23,17.093,14.42,,21.73,16.778,22.418000000000003
2017-11-24,17.005,14.25,,21.62,16.662,22.331999999999997
2017-11-26,,,,,,22.409000000000002
2017-11-27,17.05,14.33,,21.78,16.741,22.433000000000003
2017-11-28,16.85,14.24,,21.61,16.599,22.205
2017-11-29,16.532,13.97,,21.29,16.295,21.858
2017-11-30,16.445,13.81,,21.2,16.169,21.724
2017-12-01,16.439,13.83,,20.85,16.054000000000002,21.604
2017-12-03,,,,,,21.6
2017-12-04,16.345,13.77,,20.7,16.095,21.504
2017-12-05,16.115,13.64,,20.46,15.925,21.203000000000003
2017-12-06,15.969000000000001,13.55,,20.44,15.82,21.129
2017-12-07,15.729000000000001,13.35,,20.2,15.634,20.93
2017-12-08,15.841,13.47,,20.35,15.731,21.107
2017-12-10,,,,,,21.13
2017-12-11,15.714,13.34,,20.19,15.578,20.868000000000002
2017-12-12,15.725999999999999,13.39,,20.23,15.594000000000001,20.804000000000002
2017-12-13,16.066,13.59,,20.6,15.845999999999998,21.052
2017-12-14,15.895,13.49,,20.33,15.718,20.728
2017-12-15,16.055,13.66,,20.65,15.902000000000001,21.0
2017-12-17,,,,,,20.951
2017-12-18,16.135,13.71,,20.77,15.918,21.073
2017-12-19,16.145,13.63,,20.79,15.898,21.065
2017-12-20,16.177,13.62,,20.75,15.965,21.093000000000004
2017-12-21,16.125,13.58,,20.55,15.944,20.943
2017-12-22,16.37,13.8,,20.84,16.195,21.214000000000002
2017-12-24,,,,,,21.238000000000003
2017-12-25,16.38,13.8,,20.85,16.192999999999998,21.226
2017-12-26,16.54,13.95,,20.99,16.361,21.405
2017-12-27,16.688,13.99,,21.05,16.408,21.416
2017-12-28,16.843,14.12,,21.19,16.499000000000002,21.622
2017-12-29,16.949,14.13,,21.32,16.514,21.724
2017-12-31,,,,,,21.680999999999997
2018-01-01,17.014,14.11,,21.26,16.517,21.715999999999998
2018-01-02,17.188,14.25,,21.5,16.697,21.948
2018-01-03,17.131,14.26,,21.47,16.74,21.869
2018-01-04,17.232,14.28,,21.51,16.79,21.906999999999996
2018-01-05,17.227999999999998,14.32,,21.38,16.801,21.906999999999996
2018-01-07,,,,,,21.935
2018-01-08,17.143,14.32,,21.28,16.742,21.851999999999997
2018-01-09,16.97,14.22,,21.15,16.689,21.691999999999997
2018-01-10,16.965,14.16,,21.22,16.548,21.566999999999997
2018-01-11,16.995,14.09,,21.22,16.544,21.484
2018-01-12,17.256,14.16,,21.5,16.707,21.808000000000003
2018-01-14,,,,,,21.795
2018-01-15,17.355,14.15,,21.57,16.715,21.789
2018-01-16,17.197,14.03,,21.39,16.503,21.601999999999997
2018-01-17,17.014,13.95,,21.15,16.419,21.335
2018-01-18,16.95,13.85,,21.05,16.252,21.186
2018-01-19,17.025,13.93,,21.26,16.395,21.301
2018-01-21,,,,,,21.362
2018-01-22,17.012999999999998,13.89,,21.2,16.384,21.245
2018-01-23,17.048,13.84,,21.13,16.301,21.276999999999997
2018-01-24,17.569000000000003,14.15,,21.68,16.598,21.78
2018-01-25,17.299,13.95,,21.41,16.272000000000002,21.548000000000002
2018-01-26,17.415,14.02,,21.44,16.26,21.47
2018-01-28,,,,,,21.465999999999998
2018-01-29,17.16,13.86,,21.18,16.090999999999998,21.204
2018-01-30,17.131,13.82,,21.13,16.008,21.199
2018-01-31,17.33,13.96,,21.35,16.148,21.524
2018-02-01,17.25,13.76,,21.12,15.949000000000002,21.416
2018-02-02,16.596,13.32,,20.62,15.456,20.949
2018-02-04,,,,,,21.046999999999997
2018-02-05,16.742,13.53,,20.98,15.582,21.234
2018-02-06,16.642,13.44,,20.78,15.57,21.04
2018-02-07,16.375999999999998,13.34,,20.57,15.443,20.923000000000002
2018-02-08,16.415,13.4,,20.69,15.364,21.099
2018-02-09,16.355999999999998,13.37,,20.57,15.376,20.93
2018-02-11,,,,,,20.910999999999998
2018-02-12,16.549,13.47,,20.82,15.547,21.054000000000002
2018-02-13,16.57,13.42,,20.87,15.492,21.085
2018-02-14,16.873,13.54,,21.06,15.665,21.272
2018-02-15,16.877,13.48,,21.04,15.55,21.224
2018-02-16,16.672,13.44,,20.93,15.468,21.07
2018-02-18,,,,,,21.035
2018-02-19,16.663,13.43,,20.93,15.482000000000001,21.058000000000003
2018-02-20,16.465,13.34,,20.81,15.404000000000002,20.873
2018-02-21,16.494,13.44,,20.97,15.498,21.151
2018-02-22,16.616,13.48,,21.11,15.501,21.183000000000003
2018-02-23,16.541,13.45,,20.89,15.495,21.085
2018-02-25,,,,,,21.108
2018-02-26,16.662,13.53,,21.14,15.636,21.221
2018-02-27,16.423,13.44,,21.0,15.432,21.1
2018-02-28,16.409000000000002,13.46,,21.06,15.505999999999998,21.148000000000003
2018-03-01,16.47,13.43,,21.15,15.514000000000001,21.236
2018-03-02,16.51,13.4,,21.26,15.49,21.265
2018-03-04,,,,,,21.299
2018-03-05,16.434,13.31,,21.28,15.431,21.139
2018-03-06,16.755,13.51,,21.58,15.767999999999999,21.412
2018-03-07,16.5,13.29,,21.29,15.558,21.073
2018-03-08,16.497,13.39,,21.26,15.681,21.158
2018-03-09,16.599,13.49,,21.27,15.788,21.142
2018-03-11,,,,,,21.105999999999998
2018-03-12,16.535,13.41,,21.23,15.668,21.003
2018-03-13,16.585,13.39,,21.5,15.657,21.101999999999997
2018-03-14,16.539,13.37,,21.43,15.629000000000001,20.995
2018-03-15,16.395,13.32,,21.4,15.6,21.023000000000003
2018-03-16,16.346,13.3,,21.41,15.565999999999999,21.186
2018-03-18,,,,,,21.113000000000003
2018-03-19,16.335,13.24,,21.36,15.536,21.165
2018-03-20,16.2,13.23,,21.18,15.495,21.085
2018-03-21,16.567999999999998,13.43,,21.37,15.735,21.34
2018-03-22,16.398,13.33,,21.22,15.565,21.316
2018-03-23,16.566,13.41,,21.36,15.690999999999999,21.521
2018-03-25,,,,,,21.566999999999997
2018-03-26,16.701,13.42,,21.45,15.793,21.554000000000002
2018-03-27,16.531,13.33,,21.3,15.652000000000001,21.528000000000002
2018-03-28,16.31,13.25,,21.08,15.604000000000001,21.288
2018-03-29,16.365,13.3,,21.08,15.652999999999999,21.316
2018-03-30,,13.28,,21.1,15.614,21.311
2018-04-01,,,,,,21.371
2018-04-02,16.635,13.52,,21.48,15.892999999999999,21.704
2018-04-03,16.418,13.38,,21.03,15.742,21.365
2018-04-04,16.323,13.29,,20.85,15.684000000000001,21.153000000000002
2018-04-05,16.395,13.4,,20.9,15.795,21.334
2018-04-06,16.387,13.34,,20.95,15.72,21.345
2018-04-09,16.494,13.39,,20.94,15.772,21.427
2018-04-10,16.57,13.42,,20.89,15.865,21.359
2018-04-11,16.657,13.47,,20.96,15.952,21.478
2018-04-12,16.455,13.35,,20.71,15.84,21.22
2018-04-13,16.663,13.51,,21.02,16.037,21.451
2018-04-16,16.645,13.45,,20.92,15.98,21.395
2018-04-17,16.779,13.56,,21.05,16.211,21.604
2018-04-18,17.195999999999998,13.9,,21.72,16.659000000000002,22.090999999999998
2018-04-19,17.253,13.97,,21.86,16.758,22.316999999999997
2018-04-20,17.14,13.95,,21.87,16.705,22.339000000000002
2018-04-23,16.555,13.56,,21.27,16.192,21.77
2018-04-24,16.735,13.68,,21.48,16.382,22.008000000000003
2018-04-25,16.545,13.62,,21.27,16.285999999999998,21.896
2018-04-26,16.523,13.65,,21.26,16.343,21.873
2018-04-27,16.532,13.63,,21.21,16.332,21.804000000000002
2018-04-30,16.343,13.53,,20.99,16.191,21.693
2018-05-01,16.155,13.47,,20.76,16.097,21.566999999999997
2018-05-02,16.37,13.7,,21.09,16.359,21.846
2018-05-03,16.453,13.72,,21.14,16.413,21.846
2018-05-04,16.517,13.81,,21.22,16.517,21.899
2018-05-07,16.488,13.83,,21.24,16.532,21.921
2018-05-08,16.479,13.89,,21.34,16.506,22.096999999999998
2018-05-09,16.529,13.95,,21.25,16.615,22.143
2018-05-10,16.715,14.03,,21.34,16.77,22.188000000000002
2018-05-11,16.667,13.95,,21.32,16.677,22.096
2018-05-14,16.53,13.86,,21.18,16.54,21.964000000000002
2018-05-15,16.274,13.75,,20.95,16.295,21.78
2018-05-16,16.387999999999998,13.88,,20.96,16.408,21.803
2018-05-17,16.441,13.94,,21.05,16.465,21.884
2018-05-18,16.455,13.97,,21.2,16.42,21.901
2018-05-21,16.519000000000002,14.01,,21.12,16.474,21.787
2018-05-22,16.554000000000002,14.05,,21.22,16.434,21.851
2018-05-23,16.445,14.06,,21.11,16.374000000000002,21.756
2018-05-24,16.663,14.22,,21.47,16.524,21.995
2018-05-25,16.508,14.17,,21.41,16.34,21.868000000000002
2018-05-28,16.476,14.17,,21.4,16.372,21.833000000000002
2018-05-29,16.423,14.23,,21.38,16.28,21.883000000000003
2018-05-30,16.514,14.16,,21.26,16.335,21.793000000000003
2018-05-31,16.375,14.01,,21.22,16.142,21.636
2018-06-01,16.4,14.06,,21.23,16.206,21.67
2018-06-04,16.407,14.02,,21.21,16.208,21.46
2018-06-05,16.499000000000002,14.08,12.3159,21.4,16.243,21.659000000000002
2018-06-06,16.689,14.18,12.4424,21.6,16.46,21.767
2018-06-07,16.706,14.16,12.4463,21.67,16.38,21.906999999999996
2018-06-08,16.781,14.26,12.5124,21.69,16.533,22.08
2018-06-11,16.930999999999997,14.37,12.6587,21.97,16.682000000000002,22.244
2018-06-12,16.858,14.35,12.6069,21.94,16.635,22.259
2018-06-13,17.041,14.45,12.74,22.13,16.796,22.486
2018-06-14,17.177,14.85,12.9516,22.51,17.125999999999998,22.962
2018-06-15,16.558,14.26,12.4636,21.86,16.519000000000002,22.244
2018-06-18,16.425,14.13,12.4018,21.68,16.345,22.125999999999998
2018-06-19,16.32,14.08,12.3824,21.68,16.225,22.103
2018-06-20,16.294,14.08,12.3693,21.69,16.230999999999998,22.115
2018-06-21,16.355999999999998,14.1,12.3423,21.78,16.221,22.158
2018-06-22,16.477,14.13,12.4172,21.87,16.279,22.142
2018-06-25,16.335,13.96,12.3033,21.72,16.123,22.033
2018-06-26,16.295,13.99,12.32,21.69,16.142,22.038
2018-06-27,16.049,13.89,12.2399,21.41,16.005,21.863000000000003
2018-06-28,16.000999999999998,13.83,12.2351,21.19,15.96,21.756999999999998
2018-06-29,16.119,13.79,12.2035,21.17,15.969000000000001,21.769000000000002
2018-07-02,15.855,13.62,12.0634,20.91,15.754000000000001,21.596
2018-07-03,16.047,13.77,12.1629,21.08,15.925,21.726
2018-07-04,16.084,13.79,12.1528,21.13,15.964,21.781
2018-07-05,16.02,13.7,12.1116,21.04,15.911,21.686999999999998
2018-07-06,16.038,13.65,12.0718,20.98,15.876,21.575
2018-07-09,16.116,13.71,12.1551,21.13,15.98,21.584
2018-07-10,16.081,13.69,12.1125,21.08,15.952,21.559
2018-07-11,15.794,13.53,11.9601,20.86,15.728,21.441999999999997
2018-07-12,15.945,13.66,12.0779,20.98,15.988,21.529
2018-07-13,15.819,13.54,11.9529,20.82,15.847000000000001,21.308000000000003
2018-07-16,15.79,13.48,11.93,20.74,15.739,21.279
2018-07-17,15.594000000000001,13.37,11.8902,20.57,15.597000000000001,21.096999999999998
2018-07-18,15.565,13.37,11.9071,20.5,15.548,21.041
2018-07-19,15.307,13.15,11.7624,20.31,15.295,20.801
2018-07-20,15.517000000000001,13.24,11.814,20.4,15.402000000000001,20.901999999999997
2018-07-23,15.397,13.17,11.7512,20.28,15.282,20.859
2018-07-24,15.481,13.25,11.7771,20.36,15.382,20.861
2018-07-25,15.599,13.3,11.8272,20.35,15.472999999999999,20.924
2018-07-26,15.397,13.22,11.7453,20.13,15.308,20.87
2018-07-27,15.504000000000001,13.3,11.8247,20.24,15.419,20.947
2018-07-30,15.512,13.25,11.8111,20.22,15.331,20.944000000000003
2018-07-31,15.539000000000001,13.29,11.8375,20.21,15.388,20.916999999999998
2018-08-01,15.392999999999999,13.2,11.7271,20.02,15.270999999999999,20.79
2018-08-02,15.335,13.24,11.779000000000002,19.97,15.259,20.835
2018-08-03,15.42,13.33,11.8547,20.03,15.332,20.838
2018-08-06,15.31,13.25,11.8284,19.91,15.257,20.726
2018-08-07,15.376,13.26,11.883,20.07,15.306,20.72
2018-08-08,15.417,13.28,11.9684,20.08,15.314,20.744
2018-08-09,15.458,13.41,12.054,20.17,15.357000000000001,20.969
2018-08-10,15.31,13.42,11.9903,20.12,15.24,20.971999999999998
2018-08-13,14.995999999999999,13.14,11.7454,19.7,14.898,20.631
2018-08-14,14.985,13.21,11.776,19.56,14.899000000000001,20.683000000000003
2018-08-15,14.453,12.74,11.3821,18.99,14.360999999999999,19.964000000000002
2018-08-16,14.655,12.87,11.5154,19.27,14.6,20.172
2018-08-17,14.8,12.94,11.6095,19.34,14.744000000000002,20.241
2018-08-20,14.757,12.85,11.5308,19.25,14.630999999999998,20.104
2018-08-21,14.784,12.78,11.4595,19.27,14.567,20.059
2018-08-22,14.765,12.73,11.436,19.19,14.514000000000001,20.097
2018-08-23,14.498,12.56,11.3111,18.97,14.298,19.996
2018-08-24,14.815,12.75,11.5265,19.3,14.569,20.214000000000002
2018-08-27,14.9,12.76,11.557,19.32,14.599,20.266
2018-08-28,14.707,12.58,11.4207,19.02,14.36,20.042
2018-08-29,14.762,12.61,11.3322,19.05,14.327,20.192999999999998
2018-08-30,14.568,12.48,11.1958,18.91,14.119000000000002,20.048
2018-08-31,14.525,12.52,11.2045,18.94,14.072000000000001,20.195
2018-09-03,14.51,12.48,11.2725,19.0,14.065,20.115
2018-09-04,14.13,12.2,10.9906,18.63,13.769,19.680999999999997
2018-09-05,14.185,12.21,11.0057,18.72,13.804,19.749000000000002
2018-09-06,14.158,12.18,10.9476,18.6,13.665,19.669
2018-09-07,14.142999999999999,12.24,10.9445,18.61,13.709000000000001,19.9
2018-09-10,14.185,12.23,10.8893,18.67,13.832,19.937
2018-09-11,14.137,12.18,10.845,18.47,13.744000000000002,19.843
2018-09-12,14.253,12.26,10.9235,18.52,13.837,19.881
2018-09-13,14.197000000000001,12.14,10.832,18.45,13.706,19.738
2018-09-14,14.073,12.1,10.7703,18.34,13.616,19.676
2018-09-17,14.195,12.15,10.7862,18.51,13.662,19.761
2018-09-18,14.152000000000001,12.13,10.7632,18.36,13.65,19.602
2018-09-19,14.245999999999999,12.2,10.8384,18.4,13.779000000000002,19.612000000000002
2018-09-20,14.305,12.15,10.7861,18.46,13.722999999999999,19.625999999999998
2018-09-21,14.299000000000001,12.17,10.934000000000001,18.47,13.708,19.611
2018-09-24,14.263,12.14,10.87,18.48,13.761,19.665
2018-09-25,14.46,12.28,10.9686,18.73,13.955,19.942999999999998
2018-09-26,14.335,12.2,10.8765,18.64,13.835,19.729
2018-09-27,14.24,12.24,10.8903,18.58,13.922,19.765
2018-09-28,14.65,12.62,11.2467,18.91,14.392999999999999,20.268
2018-10-01,14.5,12.52,11.1171,18.58,14.265,20.070999999999998
2018-10-02,14.685,12.72,11.3144,18.83,14.449000000000002,20.428
2018-10-03,14.63,12.75,11.306,18.83,14.517999999999999,20.596
2018-10-04,14.59,12.67,11.205,18.86,14.469000000000001,20.625
2018-10-05,14.63,12.71,11.1579,18.94,14.523,20.764
2018-10-08,14.365,12.5,10.974,18.62,14.259,20.294
2018-10-09,14.395,12.53,10.9518,18.64,14.277999999999999,20.266
2018-10-10,14.302999999999999,12.42,10.8397,18.69,14.162,20.253
2018-10-11,14.585,12.58,11.0204,19.0,14.43,20.473
2018-10-12,14.597000000000001,12.62,11.0957,19.01,14.474,20.504
2018-10-15,14.693,12.69,11.1713,19.09,14.502,20.604
2018-10-16,14.675,12.68,11.1285,18.98,14.538,20.55
2018-10-17,14.614,12.71,11.142999999999999,19.03,14.545,20.557
2018-10-18,14.575,12.73,11.196,19.07,14.512,20.53
2018-10-19,14.639000000000001,12.71,11.1995,19.18,14.588,20.558000000000003
2018-10-22,14.635,12.76,11.2903,19.17,14.577,20.668000000000003
2018-10-23,14.732999999999999,12.84,11.3479,19.28,14.659,20.791999999999998
2018-10-24,14.687999999999999,12.89,11.4029,19.17,14.657,20.808000000000003
2018-10-25,14.635,12.87,11.4184,19.13,14.63,20.668000000000003
2018-10-26,14.635,12.83,11.4038,19.18,14.593,20.624000000000002
2018-10-29,14.475,12.72,11.3034,18.99,14.488,20.498
2018-10-30,14.465,12.75,11.384,18.96,14.54,20.355999999999998
2018-10-31,14.257,12.6,11.1671,18.75,14.378,20.155
2018-11-01,14.79,12.96,11.366,19.35,14.821,20.526
2018-11-02,14.752,12.96,11.3722,19.34,14.806,20.491
2018-11-05,14.65,12.84,11.2324,19.2,14.716,20.311
2018-11-06,14.536,12.72,11.0967,19.08,14.572000000000001,20.057000000000002
2018-11-07,14.57,12.75,11.1012,19.11,14.605,20.025
2018-11-08,14.43,12.66,11.0103,18.92,14.467,19.817
2018-11-09,14.159,12.49,10.9109,18.7,14.235999999999999,19.597
2018-11-12,13.99,12.48,10.8919,18.54,14.148,19.511
2018-11-13,14.002,12.4,10.7913,18.53,14.097999999999999,19.395
2018-11-14,14.135,12.5,10.8799,18.72,14.222000000000001,19.54
2018-11-15,14.289000000000001,12.62,11.1885,18.84,14.395999999999999,19.645
2018-11-16,14.413,12.62,11.2263,18.95,14.412,19.646
2018-11-19,14.425,12.6,11.2271,19.0,14.335,19.779
2018-11-20,14.315999999999999,12.6,11.2058,19.07,14.258,19.864
2018-11-21,14.493,12.73,11.3465,19.18,14.423,19.963
2018-11-22,14.509,12.72,11.2673,19.14,14.437999999999999,20.000999999999998
2018-11-23,14.29,12.6,11.1518,18.92,14.243,19.747
2018-11-26,14.232000000000001,12.57,11.0927,18.87,14.216,19.715999999999998
2018-11-27,14.142999999999999,12.53,11.0946,18.81,14.129000000000001,19.581
2018-11-28,14.324000000000002,12.6,11.1688,19.01,14.235999999999999,19.608
2018-11-29,14.308,12.56,11.1873,19.01,14.255,19.557000000000002
2018-11-30,14.175,12.53,11.1107,18.85,14.159,19.371
2018-12-03,14.39,12.67,11.3097,18.99,14.359000000000002,19.559
2018-12-04,14.519,12.81,11.4213,19.27,14.492,19.796
2018-12-05,14.507,12.78,11.3849,19.36,14.464,19.944000000000003
2018-12-06,14.475,12.73,11.323,19.37,14.373,20.006
2018-12-07,14.62,12.85,11.4864,19.48,14.482000000000001,20.305999999999997
2018-12-10,14.530999999999999,12.81,11.5812,19.49,14.411,20.236
2018-12-11,14.55,12.86,11.6496,19.48,14.452,20.189
2018-12-12,14.75,12.97,11.6751,19.69,14.649000000000001,20.418
2018-12-13,14.761,12.99,11.6611,19.71,14.674000000000001,20.423
2018-12-14,14.569,12.88,11.5774,19.5,14.54,20.301
2018-12-17,14.664000000000001,12.94,11.6243,19.68,14.575,20.44
2018-12-18,14.642000000000001,12.88,11.5758,19.71,14.529000000000002,20.379
2018-12-19,14.597999999999999,12.83,11.5753,19.68,14.517999999999999,20.535
2018-12-20,14.764000000000001,12.9,11.661,19.94,14.582,20.761
2018-12-21,14.62,12.86,11.5742,19.88,14.55,20.788
2018-12-24,14.775,12.96,11.6119,20.1,14.571,20.921999999999997
2018-12-25,14.78,13.0,11.6462,20.08,14.573,20.995
2018-12-26,15.034,13.25,11.9044,20.41,14.977,21.281
2018-12-27,15.235,13.33,12.048,20.74,15.046,21.651999999999997
2018-12-28,15.39,13.45,12.110999999999999,20.99,15.151,21.85
2018-12-31,15.495,13.51,12.1412,21.13,15.207,21.969
2019-01-01,15.491,13.51,12.1483,21.13,15.207,21.964000000000002
2019-01-02,15.517000000000001,13.69,12.3161,21.09,15.378,22.233
2019-01-03,15.735999999999999,13.81,12.4614,21.23,15.53,22.47
2019-01-04,15.694,13.77,12.3303,20.99,15.482000000000001,22.066999999999997
2019-01-07,15.645999999999999,13.64,12.2484,20.82,15.335999999999999,21.9
2019-01-08,15.655,13.69,12.3157,20.79,15.372,21.935
2019-01-09,15.745,13.64,12.3121,20.8,15.343,21.958000000000002
2019-01-10,15.564,13.53,12.2088,20.6,15.322000000000001,21.662
2019-01-11,15.600999999999999,13.6,12.1408,20.7,15.355,21.63
2019-01-14,15.652999999999999,13.64,12.1691,20.8,15.357000000000001,21.756
2019-01-15,15.58,13.65,12.1143,20.67,15.389000000000001,21.633000000000003
2019-01-16,15.592,13.69,12.1167,20.69,15.458,21.776999999999997
2019-01-17,15.523,13.63,11.9571,20.62,15.44,21.586
2019-01-18,15.345,13.5,11.9185,20.35,15.279000000000002,21.408
2019-01-21,15.27,13.43,11.8441,20.3,15.228,21.331
2019-01-22,15.335,13.49,11.8279,20.47,15.283,21.516
2019-01-23,15.354000000000001,13.5,11.7579,20.5,15.286,21.516
2019-01-24,15.318,13.55,11.7243,20.45,15.265,21.590999999999998
2019-01-25,15.747,13.8,11.93,20.81,15.642999999999999,21.929000000000002
2019-01-28,15.748,13.77,11.9596,20.87,15.614,21.965
2019-01-29,15.844000000000001,13.85,12.1188,21.01,15.749,22.13
2019-01-30,16.065,13.99,12.2472,21.12,15.972999999999999,22.166
2019-01-31,16.066,14.04,12.2563,21.08,15.978,22.083000000000002
2019-02-01,15.913,13.89,12.1659,20.85,15.845,21.951999999999998
2019-02-04,15.865,13.87,12.1702,20.8,15.834000000000001,21.958000000000002
2019-02-05,15.855,13.89,12.2466,20.81,15.85,21.91
2019-02-06,15.675,13.79,12.118,20.71,15.713,22.063000000000002
2019-02-07,15.735,13.87,12.1503,20.94,15.776,22.164
2019-02-08,15.827,13.97,12.2235,21.02,15.83,22.329
2019-02-11,15.707,13.94,12.229000000000001,20.91,15.777000000000001,22.255
2019-02-12,15.708,13.84,12.1626,20.76,15.782,22.101999999999997
2019-02-13,15.567,13.83,12.1209,20.64,15.714,21.963
2019-02-14,15.626,13.83,12.1917,20.77,15.696,21.982
2019-02-15,15.777999999999999,13.97,12.2401,20.89,15.863,22.076999999999998
2019-02-18,15.81,13.98,12.2331,20.93,15.879000000000001,22.171
2019-02-19,15.99,14.1,12.2397,21.12,16.009,22.315
2019-02-20,16.055,14.16,12.3045,21.16,16.072,22.415
2019-02-21,15.815999999999999,13.94,12.109000000000002,20.91,15.82,22.287
2019-02-22,15.919,14.03,12.1952,20.91,15.927,22.335
2019-02-25,15.890999999999998,13.99,12.136,20.97,15.907,22.176
2019-02-26,15.936,13.98,12.0278,20.99,15.935,22.171999999999997
2019-02-27,15.741,13.86,11.8416,20.74,15.784,22.073
2019-02-28,15.606,13.71,11.7507,20.52,15.559000000000001,21.965999999999998
2019-03-01,15.213,13.37,11.5212,20.23,15.197000000000001,21.479
2019-03-04,15.084000000000001,13.31,11.4455,20.08,15.081,21.283
2019-03-05,15.132,13.38,11.4801,20.19,15.192,21.355999999999998
2019-03-06,15.081,13.34,11.4541,20.28,15.16,21.45
2019-03-07,15.026,13.42,11.4791,20.21,15.19,21.41
2019-03-08,15.33,13.64,11.7765,20.57,15.453,21.752
2019-03-11,15.33,13.6,11.6334,20.49,15.463,21.64
2019-03-12,15.45,13.68,11.8069,20.61,15.558,21.8
2019-03-13,15.45,13.63,11.5735,20.53,15.5,21.745
2019-03-14,15.18,13.44,11.4714,20.24,15.25,21.487
2019-03-15,15.277999999999999,13.49,11.4993,20.37,15.304,21.541999999999998
2019-03-18,15.44,13.53,11.5784,20.45,15.36,21.584
2019-03-19,15.35,13.54,11.58,20.47,15.352,21.678
2019-03-20,15.445,13.56,11.7253,20.59,15.359000000000002,21.747
2019-03-21,15.465,13.59,11.7896,20.65,15.332,21.728
2019-03-22,15.415,13.62,11.6655,20.7,15.315,21.756999999999998
2019-03-25,15.535,13.71,11.7476,20.79,15.395999999999999,21.809
2019-03-26,15.425,13.69,11.6759,20.64,15.337,21.619
2019-03-27,15.285,13.58,11.579,20.48,15.196,21.557
2019-03-28,15.01,13.35,11.4943,20.16,14.932,21.195
2019-03-29,15.135,13.49,11.610999999999999,20.2,15.062000000000001,21.32
2019-04-01,15.105,13.47,11.5257,20.09,15.083,21.232
2019-04-02,15.115,13.47,11.4939,20.13,15.059000000000001,21.345
2019-04-03,15.135,13.46,11.4897,20.18,15.097999999999999,21.264
2019-04-04,15.145,13.48,11.5693,20.21,15.125,21.273000000000003
2019-04-05,15.08,13.45,11.573,20.19,15.087,21.236
2019-04-08,15.245,13.52,11.6552,20.28,15.21,21.366
2019-04-09,15.215,13.5,11.6418,20.27,15.205,21.340999999999998
2019-04-10,15.205,13.5,11.6256,20.28,15.259,21.215999999999998
2019-04-11,14.955,13.3,11.4604,20.03,15.01,21.003
2019-04-12,14.95,13.22,11.4244,19.91,14.982999999999999,20.839000000000002
2019-04-15,14.995,13.25,11.4429,20.03,15.05,20.896
2019-04-16,14.97,13.3,11.4943,20.02,15.117,20.903000000000002
2019-04-17,14.995,13.27,11.4884,19.99,15.144,20.877
2019-04-18,14.99,13.34,11.5299,20.05,15.220999999999998,20.959
2019-04-19,14.93,13.27,11.4846,19.99,15.145,20.872
2019-04-22,14.98,13.32,11.55,20.01,15.228,21.026
2019-04-23,14.815,13.2,11.4606,19.9,15.124,20.878
2019-04-24,14.92,13.37,11.5614,20.13,15.222999999999999,21.266
2019-04-25,14.935,13.42,11.5815,20.15,15.243,21.293000000000003
2019-04-26,15.06,13.52,11.67,20.29,15.374,21.416999999999998
2019-04-29,14.905,13.31,11.5087,20.04,15.18,21.090999999999998
2019-04-30,14.935,13.31,11.4529,19.98,15.214,21.177
2019-05-01,14.675,13.1,11.2375,19.71,14.927,20.896
2019-05-02,14.625,13.08,11.2142,19.7,14.899000000000001,20.883000000000003
2019-05-03,14.925,13.32,11.3236,20.02,15.165,21.238000000000003
